1361815285418889216	hate	hate	__label__hate	@USER በመጀመርያ ተረግጦ መታወቅ ያለበት የትህነግ መስፋፋት የወልቃይትና ራያን መሬት እንጅ ህዝቡን አልፈለግም ስለሆነም የዘር ማጥፋት አካሂዷል:የትግራይ ክልላዊ
1458957808557248512	hate	hate	__label__hate	@USER አፋር የኢትዮጵያ ዳር ድንበር የእሳት አጥር፣ የማይደፈር-የማያስደፍር፣ አገር አፍራሽ ባንዳን ዳረገው ላፈር። በጭፍራ ቢሸሽ አፋሮች አሉ፣ በባቲም ቢሄድ እነሱው አ
1360582030606675969	normal	normal	__label__normal	@USER @USER ይሄ እኮ የሶዶ ጉራጌኛ/ክስታኔኛ አይደለም የሰባት ቤት ጉራጌኛ ነው ሚመስለው
1339218069676302336	normal	offensive	__label__normal	@USER የራሱን ስራ ምን ብሎ ይናገር
1341730793908006912	normal	normal	__label__normal	@USER ቲሽ፣ ለጥቂጥ . እኔ እኮ ነባር ስም ነበር የሚመስለኝ፣ ስለዚህ ሠረገለ፣ ግሱ ሲረባ ይደግማል ማለት ነው?
1422272241128062984	offensive	offensive	__label__offensive	@USER @USER አሁን ለህፃናት አዝነህ ነው ካዘንክላቸው ለምን ስለተጨፈጨፉት አትጮህም አስመሳይ
1317016603331002369	normal	normal	__label__normal	ታንዛኒያ የኪሊማንጃሮ ላይ የተነሳውን እሳት ለመቆጣጠር አውሮፕላን ጠየቀች #Africa አፍሪካ ትልቁ ተራራ ላይ የተነሳውን እሳት ለማጥፋት 500 በላይ በጎ ፋቃደኖች ተሰማርተዋል
1378738478561775617	hate	normal	__label__normal	@USER ብሔርተኝነትን ለማጥፋት እየሄዱበት ያለው መንገድ በምርጫ መምረጥ እንደማይች ሉ ስላወቁ እና አካሄዶት ይበልጥ ብዙ ብሔርተኞችን ጠንክረው እንዲወጡ ያደርጋል
1353115797904904193	offensive	offensive	__label__offensive	በዳንኤል ብርሃኔ ቁንጥጫ እና ግልምጫ በእንክብካቤ ያደገዉ የበፊቱ የhorn affair አምደኛ እና ተላላኪ፤ የዘንድሮዉ ሁሉን አዋቂ ተንታኝ አቶ ስዩም ተሾመ ወጥ አረገጠም ወይ??
1329455029296754689	normal	normal	__label__normal	ባሁኑ ወቅት ትልቁ ፈተና፡ ህወሀትን መቅበር ኣይደለም፡፡ 1 መቶ ቢበዛ 1 ሺ የማይሞሉ ጁንታ ኣባላትን ለመያዝ ብለን ንኪኪ የሌላቸውን የትግራይ ወገኖቻችንን እንዳናሸማቅቅ እንጠንቀቅ፡
1400588149299032067	normal	normal	__label__normal	የዜግነት ግዴታዬ መልካም ትውልድ እንዲፈጠር፣ መልካም ስርአት እንዲመጣ የበኩሌን መደገፍ ነው፣ መልካሙን ሁሉ በመመኘት፣ስለዚህ ለውጪ አባይን በማስገደብ፣ ለውስጥ ደግሞ ምርጫ በመምረጥ
1312816544204849152	offensive	offensive	__label__offensive	አብይ የአማራ ትውልድን እየገደለ ያለ አደገኛ እባብ ነው! ስንት ሺ ተማሪዎች ከት/ት ተፈናቀሉ? ሆን ተብሎ ተማሪዎች ፈርተው እንዲቀሩም ይሆናል በማንነታቸው ስለታገቱት ተማሪዎች ግድ
1379250476814893057	offensive	normal	__label__hate	Ethiopia:የነውረኞች የጀርባ ሴራ! በፓዊ ዛሬም የግፍ ግፍ ተመልከቱ! ህዝብ ቁጣውን አስማ via @USER
1338010103207915522	normal	normal	__label__normal	@USER ሊዚ ጦርሜዳ የመጀመሪያ ቀን ሄዶ ነው ያስጀመረው። አያፈገፍግም ስልሽ። See my next tweet.
1356960532612468736	hate	hate	__label__hate	@USER @USER እንደምታየው የሞተው ትህነግወያኔ ሌባ እንጅ ትግራይ አድለችም: ትግራይ ነፃ ወታለች: ወያኔ ሞቷልደጋፊዎች ታለቅሳላችሁ:: እወቀው Tigrai is not Tplf . #ከሀዲ_ባንዳ!!!
1320943186534125568	normal	normal	__label__normal	++ ዘፈን የፈጣሪን ክብር ለፍጡር በመስጠት ፍጡር ፍጡርን እያወደሰ እያሞገሰ ልብን በፍትወት እሳት በማቅለጥ ለጥንተ ጠላታችን ለሰይጣን የሚቀርብ የውዳሴ ግብር ነው። + በአጠ
1434612215802388496	normal	hate	__label__normal	ቀኑ ዛሬ ነው ዛሬ ወቅቱ ዛሬ ነው ዛሬ ግዜው ዛሬ ነው ዛሬ ኦሆ! ሆ! የኢትዬጵያ አገሬ። በጎንደር ወሬ ተሰማ በጎጃም ወሬ ተሰማ መተከል ወሬ ተሰማ ወለጋም ወሬ ተሰማ ወሎ ላይ ወሬ
1412146990474051585	normal	normal	__label__normal	@USER እንዳለህ እያለህ ሁልጊዜም ኑርልኝ!
1314516025459777541	normal	normal	__label__normal	ለወገን ስለእኛ ለኖረው ምስኪን እንድረስለት ከዚህ መዓት እንዲያወጣን ወደ አምላካችን እንለምነው እንፀልይ ።@USER
1383162435192946693	normal	hate	__label__normal	ወገኖቻችን፡ ሁላችንም መሪ፣ ሁላችንም ተመሪ ሆነን ያለምንም፡ዕቅድና መዳረሻ ስንጮህ ፣ የወገኖቻችን ጭፍጨፋ ቀጥሏል። እንደራጅና ከተቃውሞ ወደ ሰላማዊ ጥቃት።ተከተሉን/እንክተላችሁ
1354383047936913409	hate	hate	__label__hate	@USER @USER @USER @USER @USER @USER እዉነት ማስተዋል ያስፈልጋል የግብፂ ሥራ አስፌፃም የሆነችዉ ሱዳንም መናቅ አያስፈልግም
1423722616850993155	hate	hate	__label__hate	@USER ትግራይን ለማጥፋት የተባበረች ኢትዮጵያን የማዳን ሀላፊነት ፈፆሞ የተጋሩ ሊሆን ኣይችልም ! ኣይመስለኝም ! ኢትዮጵያን ከ ኤርትራ ጦር ጋር ሁነው ያፈረሷት ባንዳ ኢትዮጵያውያን ራሳቸው ከፈለጉ ያድኗት!
1329879842280660992	hate	hate	__label__hate	ይሄ ሁሉ ድሮን አለን ብለዉ አሁን ሚፎልሉት ታድያ ኦነግ ሸኔ በዛች ጥቂት ሽፍታ ሀገር ሲያምስ ማደን አቅቷቸዉ ነዉ ወይስ.? ። አብይ ኢዝ አብግን ህወሃት ሆኖብን ነዉ እንጂ ሚደገፍ
1352575877301870595	offensive	offensive	__label__offensive	@USER አንተ በጣም በጣም ዘረኛ ሰው ነህ አሜሪካ ሆነህ ሰለማታውቀው ነገር ታወራለህ እስከዛሬ ስለተጨፈጨፉት ወልቃይቶች እና ራያዎች አማራዎች ለምን አልተቆረቆ
1332845020081172484	hate	hate	__label__hate	ሰበር ዜና የትግራይ መከላከያ ሰራዊት በፋሽሽት አብይ ቅጥረኛ ኃይል በወሰደው የመከላከል እርምጃ በአላማጣ ግምባር ብቻ ሁለት 2 ክፍለ ጦሮቸ ከነ ሜካናይዝድ ኃይላቸው ሙሉ በሙሉ
1410998774298710026	normal	normal	__label__normal	ተቋም ከፍ እናድርጊ እናድንቅ እንገምግም እንምከር የኢትዮጵያ አስተሳሰብ ነዉ ለመከፋፈል ለግጭት ግለሰቦችን ከተቋሞች አናብለጥ የኢትዮጵያ የኢትዮጵያ የኢትዮጵያ አይደለም የኢትዮጲያ
1343955410848514048	normal	normal	__label__normal	ኢትዮጵያና አልጄሪያ የንግድ ግንኙነታቸውን ለማሳደግ ተስማሙ - -
1411869158732484611	hate	hate	__label__hate	@USER @USER እምነት እና ተስፋ ሊጣልባቸው የሚችሉ ታታሪ ወጣት ጋዜጠኞችን አፍኖ ደብዛቸውን በማጥፋት ሀገር አትበለፅግም ፍትህ ለወጣት ጋዜጠኞቻችን
1428538427516063756	offensive	offensive	__label__offensive	@USER @USER @USER የማን ቁንቁዋ ነው እባክህ ? እንግሊዝኛ ቁንቁዋ እንጂ እውቀት አይደለም ገና ትቃጠላለህ እራስህን በቁመና የሸጥክ ደነዝ ገና
1396621193680150530	hate	hate	__label__hate	አዳም የውሻ ልጅ ነው።
1419867228934189071	hate	hate	__label__hate	@USER @USER @USER መጀመርያ የተሸወድነው አልተዘጋጀንም ነበር ሰው መስላቹሁን ነበር አሁን ግን አውሬ መሆናቹ አውቀናል
1341034663054352391	hate	hate	__label__hate	@USER ከነፍጠኛ ይልቅ የነፍጠኛ ደጋፊዎች ይቀፉኛል #አውሬዎች
1376237096982220802	normal	normal	__label__normal	@USER ዓቢይን ስንነቅፈው በሀገራችን የመጣ ምንም ለውጥ የለም እያልን እንደሆነ አላስተዋልንም።የእርሱን ተጠያቂነት ለጊዜው አቆይቼ ዳሩ የመጡብንን ነውጦች አሳንሰን ካ
1382401832010547205	normal	normal	__label__normal	ስለ #ኢትዮጵያ በጎ ነገር ስንሰማ ሁሌም ደስ ይለናል! የዓለም ምግብ ድርጅት፥ እስካሁን ድረስ ዓልሚ ምግቦችን፥ ከ90ሺ በላይ ለሚሆኑ ተጋላጭ የትግራይ እናቶችና ህጻናት ማከፋፈሉን፥
1330245118876667909	normal	normal	__label__normal	@USER በስመ አብ በወልድ በመንፈስ ቅዱስ አሜን::
1368978411612430339	normal	normal	__label__normal	@USER ??ነፍስ ይማር?? ይህ እውነታ ነው፤ ሁላችንም እንደምናልፍ፣ ማንም እንድማይቀር ደግሞ ሁላችንም እናውቃለን።
1332046472976732162	hate	hate	__label__hate	ሕወሀት ከአንገት በታች ተቀብሮ ሕይወቱ ስላልወጣች እንደ አበደ ውሻ ይጮሀል እንጂ የለም። ያበደን ውሻ ደግሞ አይምሮው አይሰራም። ዜጎችን እንዳይነክስ በጥንቃቄ ውሾቹ ከመቀሌ ከተማ የ
1329479695591731201	hate	hate	__label__hate	ዜግነቴ እንጅ ብሄሬ አይፃፍ የሚለዉን ሰው ትምክህተኛ ነበር የሚሉት፣ እነ ደብረፂወን በመግለጫቸው ዛሬም ትምክህተኛ የሚሉት እሱን ነው። እየተጋትነው ያለነው መከራ እኮ 30 ዓመት የጠ
1360707547158761474	hate	hate	__label__hate	@USER ፋኖ ሞባይል ስልክ ገንዘብ ምናምን ነው የሚሰርቀው የነዚህ ድህነት እና ስግብግብነት ከዓለም የመጨረሻው ነው . አሉላ ከሳዋ ድንጋይ ፋብሪካ ተመርቀው የወጡ ድንጋዮች ናቸው ብሏል
1441201475800100873	hate	hate	__label__hate	@USER @USER እስር ቤት ውስጥ ወንድ የደፈረው የትግራይ ባንዳዎች አይደሉም? በሴት ማህፀን እንጨት የሰደዱት የእናት ጡት ነካሾች አይደላችሁም እንዴ? እመነት
1383833945997930502	hate	hate	__label__hate	@USER ሰው የዘራውን ያጭዳል እውነት ግን ከኢትዮጵያዊ እናት ነው የተወለዱት?እነኚህ ጫካ ያበቀላቸው የአውሬ ዝርያ አለባቸው እንጂ ??
1345297755766403074	normal	normal	__label__normal	ለፈረንጆች አዲስ አመት ያሽቃበጣችሁ ጳጉሜ 6 እንደተወለዳችሁ ደርሰንበታል ??
1413650606179307520	offensive	offensive	__label__offensive	@USER ያ ለግብፅ ሲል ከግድቡ 1300MW ኣቅም የቀነሰው ደደብ ሽለሺ በቀለ ነው ጀግናቹ ክክክክ ደፋሪው እንጂ ሻጩ ጀግና ሊሆን ኣይችልም
1326251858504028161	hate	hate	__label__hate	@USER ያማል!!! ወይኔ ወንድሜን!!!! እነዚህን ልክ ሳያስገቡ ወደ ኋላ ማለት የለም!!! አውሬዎች!!!
1426664976631091201	normal	normal	__label__normal	ኢትዮጵያዊነታችን ለዓባያችን ዓባያችን ለስልጣኔያችን
1375976077546434561	offensive	normal	__label__normal	@USER የቤት ውስጥ ጠላት ጎጂ ነው!
1320322706290638850	offensive	hate	__label__hate	@USER @USER @USER 2/2 ሁለትም ያዳቆነ ሰይጣን ሳያቀስ አይለቅም ሆኖበት ከልምድ በመነሳት የአገርንም ሚስጥር የሕዳሴ ግድቡንም አደጋ ው
1334285079175188480	hate	hate	__label__hate	አማሮቼ፤ ኢትዮጵያን ከወገን ሁሉ ጋ ሆነን በማቆማችንም በማገዛችን ምንጊዜም እንኮራለን። ይሁንና ፈሪ፣ ፍርደገምድልና ሆዳም ልጆቿ አሁንም ወር ሳይሞላ ከአራጃቸው ጁንታ ትግሬ ጋ ሽ
1437209278092283905	offensive	normal	__label__offensive	@USER @USER @USER @USER @USER @USER @USER @USER @USER 7ኛው ንጉስ በጣም ጉረኛ ነው።
1406095837982343168	normal	normal	__label__normal	እግዚአብሔር ልባቸው ለተሰበረ ቅርብ ነው፤ መንፈሳቸው የተሰበረውንም ያድናቸዋል። መዝሙር 34:18 NASV
1410671636702011397	hate	hate	__label__hate	ተጋሩዎች ቤተሰብ እንዳስቸገረ ወሮበላ ሱሰኛ ሰካራም ልጅ ሆነዋል። ለቤተሰብ አቆርቋዥ፣ለጎረቤት ረባሽ ፣ ለሀገር ሸክም እንደሚባለው አይነት። ልቦና ይስጣቸው ፅሞናው (ሱባኤው) ላይ ፆም ፀሎት ይጨምሩበት አደል?
1346229042639462400	offensive	normal	__label__hate	#ethiopia @USER ክብርት ሙፈሪያት የክልል ልዩ ሃይል ኢህገመንግስቲዊ መሆኑን ገልፀዋል ግብፅ ና ሱዳንን ኢትዮጵያ ደካማ ናት ከሚል እሳቤ እንዳይሳሳቱ የክልል ል
1442916197436047361	offensive	offensive	__label__offensive	@USER ከሰሞኑ ስለምትሔድ መንግስተ ሲኦልህ እኛ በኢትዮጵያ ምድር ላይ እንድትኖር አንፈቅድልህም የሰይጣን ቁራጭ ነህ ከነ ጓደኞችህ
1402814270136410116	normal	hate	__label__hate	ፀረ-ዘረኛ ቫክሲን ያስፈልጋችኋል ??
1404872779481194501	normal	normal	__label__normal	ንስርን የሚደፍረው ቁራ ነው! ቁራ ንስርን ማጅራቱ ላይ ሳያስበው ነክሶ እስኪሞት ይጠብቃል! ነገር ግን ንስር የቁራን ድክመት ያውቃልና ከፍ ከፍ ከፍ ብሎ ይበራል! በዚህ ጊዜ ቁራ ትን
1412154064645902340	normal	normal	__label__normal	በ2014 ዓ.ም በጀት ለትግራይ ክልል 12 ቢሊዮን ብር ድጎማ ተመድቧል በ2014 ዓ.ም በጀት ዓመት 203.9 ቢሊዮን ብር ለክልሎች በድጎማ መልክ ተመድቧል፡፡
1407361313702023176	hate	normal	__label__normal	ሕዝቡን ባያበሳጭ ኖሮ ምናልባት የምርጫው ውጤት የተለየ ይሆን ነበር የሚል ግምት አለኝ! ለሚቀጥለው ምርጫ ቢደረጉ ብዬ የማስባቸው ነገሮች . የሕዝብን ስቃይ ከብጣሽ መግለጫ ባለ
1336499422641864704	normal	hate	__label__normal	@USER ብትገባማ ከጀዊ ጋ ተዲዳቅላ በየወሩ ብሬሰቦች ቀን ልታሰጨፍር ነበራ????
1325302959962460161	normal	hate	__label__hate	የኣባይ ውሃ በወያኔዎች ኣይገደብም ጀርመን ያየሁዋቸው የኢትዮ ኣድመኞች ወያኔ ኣባይን የሚገድበው ወንድም ከሆነው የግብጽ ህዝብ ጋር ሊያጣላን ስለፈለገ ነው ዳያስፖራ ተቃዋሚዎች
1406270893035339778	offensive	hate	__label__normal	@USER Recent Activities: - Disinformation Campaign በተሳለጠ መንገድ አቀናጅ ይመራል #ዲፕሎማቶችን ወያኔን Favor እንዲያደርጉ ቀድሞ ይደልላ
1351120380535173123	normal	hate	__label__hate	ኮ/ል ደምሴ ካሳ የትህነግን መሪዎች ወንጀል ለማየት ከሰራዊቱ በተውጣጣ ወታደራዊ ፍርድ ቤት የሚቋቋምበት ሁኔታ ይኖራል ሲል ክስን በዐማራ ነገድ ላይ የደረውን የዘር ፍጅትና ማጽዳት ወ
1404150424672915460	offensive	offensive	__label__offensive	@USER ሰይጣን ትዊተር ከፈተ እንዴ የሚያስብል ትዊት
1360439557381120008	hate	hate	__label__hate	@USER ፌሚኒስት አይደሉም ፈሳም የነጮች ተላላኪ ናቸው።
1387464564950790149	offensive	offensive	__label__offensive	ዘረኝነት Universal thought ስላልሆነ ከስው ልጅነት ክብርህ አውርዶ እንደ አውሬ በየጫካው ያንከራትትሃል እስኪ ይህንን ስው እዩት ለራሱ ያልሆነ ስካራም ለትግራይ ነጻነት እየ
1332865110956716032	offensive	offensive	__label__offensive	@USER @USER is አጋሰስ! እንደ ሰው ተቆጠረ? ያሳፍራል! ሆድ አደር እኮ ነው!!
1358051079611707393	offensive	offensive	__label__offensive	ባጫ ደበሌ ጠላት ያገኘው እንደዚ ሰክሮ ነው:: ከመሞቱ በፊት መቀሌ ከተማ ላይ በድብቅ የተቀረጸ የቪድዮ ማስረጃ:: via @USER
1399851749238792193	hate	normal	__label__normal	@USER ሆድ ያባውን ብቅል ያወጣዋል አይነት ሆነብኝ። ለማንኛውም ለ ከ10 ዓመት በኋላ ለሚመጣው ቀና መንግስት ዛሬን ታግሶ ፓርቲዎችን ደግፎ ለዘላቂ ዲሞክራሲ ማብቃት እንጂ
1366482816582770688	normal	normal	__label__normal	ADWA 125 ነፍጠኝነት ይለምልም!!! ዘላለማዊ ክብር ለአራሽ ለቀዳሽ ለተኳሽ አርበኞቻችን!!!!!!
1347132114307862528	normal	normal	__label__normal	@USER @USER @USER በአይሁድ ስርሀት ሴት ልጅ ፀንሳ ከጋብቻ በፊት ከተገኘች ትገደላለች ለዛ እንዲሆን ፈጣር ዮሴፍ እንዲተብቃት አዘጋጀ ዮሴፍ ይጠብቃት ነበር
1442330609376968709	hate	hate	__label__hate	ወያኔ መጣችብህ ቢባል ሚስቱንና ልጁን ጥሎ ሚፈረጥጠው ቦቅቧቃ ሁሉ በተኩስ እንቅልፍ ነስቶን አደረ። ይህን ያህል የመተኮስ ጥማት ያለበት ሁሉ ሰፈር ለሰፈር ምን ይሰራል? ግንባር ሄዶ ቢታኮስ ሃገሩንም ህዝቡንም በታደገ።
1410322851580755970	hate	offensive	__label__hate	አራዳው የኦሮሙማ መሪ የአማራ ግምኛ ስሜታዊ መሆን አንድ ቀን ሙሉ ካዳመጠ በኋላ ዛሬ Confuse ለማድረግ ሲሞክር ዋለ አሉ። አማራ ካመረረ፤ በግ ከበረረ ችግር መሆኑን የገባው አል
1420509002241355777	normal	normal	__label__normal	በጎንደር ታሪካዊ ቅርሶችና ቱሪዝም አደጋ ላይ ናቸው - -
1330450775332499457	hate	hate	__label__hate	@USER Yuupsi ድንቄም ዶፍቶር ከዘንድሮ ምሁርማ እረ ምንሼ ባላገር ያለው ያልተማረው ወገኔ ልበ ብርሃን መልካም ስብእና የሚገርም ስብእና አይደል እንዴ ያለው እንጂ . እንደተማራችሁት ቢሆንማ .
1336813860532215810	hate	hate	__label__hate	ወያኔ ዘ-ነገደ ማሌሊት ሆይ! ሶፊያ አፅብሓ ቂሊውሊው አቢሉኒ እያለች የተጫወተችው ዘፈን ተመርጦላችኋል፡፡ መቃብር ውስጥ ሆናችሁ በደንብ አጣጥሙት፡፡ Really the game i
1435722776267137024	offensive	normal	__label__normal	@USER ሰዉ ወያኔ ጋ ሲጋደል እነሱ ስራቸውን ይሰራሉ
1396532419113758722	normal	normal	__label__normal	የኢዜማ የምርጫ ቅስቀሳ በአገና ጉራጌ ዞን
1362912355093540874	normal	normal	__label__normal	ከጫፍ እስከ ጫፍ ከአስመራ እስከ አዲስ አበባ ከባህርዳር እስከ መቀሌ ከካርቱም እስከ ሞቃዲሾ አይደለም የሰው የድመት እና የውሻም ደም በከንቱ መፍሰስ የለበትም! ሰውም ብቻ ሳይሆን እ
1412174275692347395	hate	hate	__label__hate	@USER @USER @USER እሱማ እኮ ሰይጣን መሆን አለብን ስትሉ ነው ልካችሁ የታወቀው። የሰይጣን መጨረሻ ደግሞ ይታወቃል። ይቅር ይበላችሁ ፣ይበለን ፈጣሪ ለማንኛውም።
1452754943962722304	hate	hate	__label__hate	@USER ከረፈደ ቆየ! ይሄን ሁሉ ባየንበት ሁኔታ ሰይጣን እራሱ ከአብይና ከተለጣፊዋቹ የተሻለ እድል ለድርድር አለው። ለሀቅና ለእውነት እስከቆምን ድረስ የአህዳውያን ጎራ በሽን
1332753762683932674	hate	normal	__label__normal	አንበጣ ሲወረው ያልደረስንለት የአማራ ገበሬ ፡ ወያኔ ሲወረን ደረሠልን!!! የመከላከያ አባላት
1340425898785292293	hate	normal	__label__hate	#ኢትዮጵያ #ማይካንድራ ውስጥ ንፁሃንን አርደው ያመለጡ አውሬዎች #ከትግራይ_የተፈናቀሉ_ስደተኞች ተብለው በነፃነት አለ #ፍርድለአማራው @USER @USER
1453097351506182145	hate	hate	__label__hate	@USER @USER ለሆዳቸው ያደሩ የአማራ ባንዳ ለማለት ነው?
1379918979272151041	offensive	offensive	__label__offensive	ነአምን ዘለቀ የግም 7 ቱ አብይን አትታገሉ ለማለት የደፈረው ከምንም የተነሳ ነው? የአማራን ታጋዮች ለችግር በትኖ የራስ ኑሮ አደላድሎ ለፍርፋሪ ከመኖር ለህሊና ለመርህ መሞት ።እን
1329765361512804353	hate	hate	__label__hate	በስነ ሀሳብ ደረጃ : አንተ መምረጥ ማትችል ደደብ ህዝብ እንደማለት ይቆጠራል። ስለዚ ባልኩህ መሰረት ትተዳደራለህ ብሎ የትግራይ ህዝብን መናቅ እና መሳዳብ ነው ። በተግባር ሲታይ
1349581292967514115	hate	hate	__label__hate	@USER አትደንግጥ ላይመለሱ ከነኮተታቸው ተደምስሰዋል!ይቀጥላል በግብጽ እና ሱዳን እንዲሁም በተላላኪዎቻቸው ላይ!ሀገርን የሚያህል ነገር ማንኛውም ዋጋ ተከፍሎ ይከበራል ይ
1391063898506371072	hate	offensive	__label__offensive	@USER አንተ የሰይጣን ቁራጭ ዘረኛ የምትለዉ ማንን ነዉ የትግራይ ህዝብ እያለቀ ነው ግን አንተ ሀይማኖት የለህም
1421621272576995333	hate	hate	__label__hate	1/4 ውያኔ በ77 ዓ.ም የተከሰተውን ርሃብ እንደጥሩ አጋጣሚ በመጠቀም በሽዎች የሚቆጠሩ የትግራይ ወገኖቻችንን ወደ ሱዳን በማውጣትና በተለያዩ የስደተኛ ካምፖች በማስገባት ብዙ ሚልዮን
1396529654513770500	hate	normal	__label__normal	@USER በራሱ ሚተማመንና የሚመራው ሕዝብ ሰፊ ድጋፍ ያለው ጥቁር መሪ ሁልጊዜም አሜሪካንና መሰሎቿን እንቅልፍ ይነሳቸዋል። አሜሪካ ላለፉት 30 ዓመታት በወያኔ
1377795196033830912	offensive	hate	__label__hate	የዛሬን አያርገውና ኦነግ አስመራ ወይም አዉሮፓ ተደብቃ መግለጫ ከመስጠት ውጭ ያለፈ አቅም አልነበራትም። እድሜ ለነ አብይ አህመድና ሽመልስ አብዲሳ እነሆ እዚህ ደርሰናል።
1341136804758626308	normal	normal	__label__normal	ለኦሮሚያ ብሎ ሸገር ላይ ፎቅ መስራት አዲስ አበባን እንጂ ኦሮሚያን አያበለፅግም!
1381629602183983115	hate	normal	__label__normal	በተደጋጋሚ ከወሬያቸው ሳይሆን ከድርጊታቸው እንዳየነው ብዙዎቹ ኢትዮጵያዊ ብሔርተኛ ነኝ የሚሉ ሰዎች በኢትዮጵያዊነት ጠበል ቢጠመቁ የጎሰኛነት ሰይጣን እየጮኸ እንደሚወጣባቸው የታ
1458228707710144517	hate	normal	__label__hate	ወያኔ ሲመታ የምቀባጠረው ነገር ትዝ ይላችዋል ።በቀን ሁለቴ መግለጫ ጫጫታ ሲመታ መከራ ግጠም ስትለው አይገጥምም በትክክለኛው መንገድ ይሽለከለክና ከተማ ገብ
1397697039971016705	hate	hate	__label__normal	@USER @USER ግም ለግም አብረህ አዝግም ሁሉም ያው ናቸው! ከዝንጀሮ ቆንጆ ምኑን ትመርጣለህ/ሽ????
1415148676419399683	offensive	offensive	__label__offensive	@USER ከወራቶች በፊት ምን ስትናገር ነበር የTPLF ውድቀቱ ለራሱና ለአምሀራ ልዩ ሀይል የሰጠው የተሳሳተ ግምት ነው ስትል አልነበር እንዴ ?? አሁን እዚ ኦጎኖቼ ዘመ
1340929765595901953	normal	normal	__label__normal	ያስተውሉ፡ የጤና አገልግሎት ሰራተኞች ለየትኛውም አካል አይወግኑም፡፡ ድጋፍ የሚሹትን እንዲያግዙ ይርዷቸው፡፡
1370841184860581893	hate	hate	__label__hate	@USER @USER የኦነግ ወታደሮችጠንቋይ ነው የሚመስሉት ቅራቅንቦ ተሸክሞመዞር ፀጉራቸውን አሳድገውቅቤይለቀለቃሉ በጣም ድሪቶ ያበዛሉ ጦርነት ፊት ለፊት በ60 ዘመን
1436509854034706438	offensive	offensive	__label__offensive	@USER ባንዳ ማለት ከሌሎች አገራት ሆኖ ህዝቡ የሚያስጨፍጨፍ እንዳንተ ያለ ነው።
1416519966166159360	offensive	normal	__label__normal	@USER ዶክተር ቴድሮስ ልጃቸውን ወደ ትግሉ ይላኩ!
1332744762911240198	hate	normal	__label__hate	መላው እትዮጰያ ህዝብ ጠላት የሆነው ሰግብግብ ጁንታ ቁጥጥር ስር የነበረው መቀሌ ከተማ ዛሬ በጀግናው መከላከያ ቁጥጥር ሰር ውሎዋል እንኳን ደስ አላችሁ። እትዮጰያ ለዘላለም ትኑር
1347899430876413952	normal	normal	__label__normal	@USER ትግል እንደ የዱላ ቅብብል ነው
1418657045566431232	offensive	hate	__label__hate	ግልገሌ ጁንታ መሆኑን በግልፅ አይተነዋል በቁም የሞቴ ሰባአዊ መብት ኮሚሽን ተብዬው ??####
1453477270329434120	normal	normal	__label__normal	ሰበር ዜና፡TDF ደሴን ተቆጣጠረ፡ለደሴና ኮምቦልቻ ነዋሪዎች የተላለፈ ጥሪ፡ሱዳን ከኣፍሪካ ህብረት መታገድ በህዳሴው ያመጣው ጣጣ
1398264798530445312	offensive	offensive	__label__offensive	ሀገር የሚያፈርስ እንደዚህ አይነት አምባገነን እንጂ አሜሪካ አይደለችም!!!
1409603783643041796	offensive	normal	__label__offensive	@USER አብይ ሌላ ኤርትራ እንዳይከሰትበት ከቀረው የወያኔ ሃይል ጋር በሚስጥር ሲደራደር ሰንብቶ ትግራይን ለወያኔ መሪዎች አስረክቦ እየወጣ እንደሆነ ግልፅ ነው። ትልቁ
1403899418449911815	normal	normal	__label__normal	ዳቦ አገጋገር #ኢትዮጵያ #ዳቦ #እንጀራ #ወጥ #ጠላ #አብይአህመድ #ምርጫ #ብር #ፀጉር #አሰራይ #ቅቤ #ስጋ #ዘይት #ዋጋ #እርሾ #ኦሮሚያ #ትግራይ #አማራ #አዲስአበባ
1442277964528463874	normal	normal	__label__normal	እኔ እያለሁ ኢትዮጵያ አትፈርስም ብዬ ለመዝፈን ምን አሸማቀቀኝ:: ልክ አይደለህም ለማለት መድፈር አለብህ::-አቡሽ ዘለቀ ወንድማችን ድምፃዊ አቡሽ ዘለቀን በርታ ለማለትና ለማመ
1334115961373413383	normal	normal	__label__normal	@USER @USER @USER ልዩነታቸውስ?.ካስተማሩ በደንብ ነው ??
1398052573177946113	normal	offensive	__label__offensive	@USER እናሽፈራው ሽጉጤን የመሳሰሉ አፓርታይድን ኢትዮጵያውያን ላይ በገሀድ ያዋሉ ዲፕሎማቶች ይዘህ የቪዛ ማእቀብ ባይጣልብህ ነው የሚገርመው
1329689119623090177	hate	normal	__label__normal	ለቤት ተቆራጭ ብዙ ታማኝነት ነው ሁችላታሞት ንትሞመ ነሆከ ትዎፋጠሊ አዎ እሳት ይነሳል ርበነ ርገነ ንሉሁ ሱርእ
1347586846281363457	hate	hate	__label__hate	@USER @USER @USER ከማቻቻል ፖለቲካ ለመውጣት ሞክር፤ አብንን መሞገት ካስፈለገ ሞግት ከዛ ውጪ ግን በኦነግ ቅርጫት ዉስጥ በመክተት
1321669104596623360	normal	normal	__label__normal	Youtube ጎብኘት ሳደርግ በጣም በሳቅ የሚገድል ነፃነት ወርቅነህ ሸዋፈራው ደሳለኝ ጠጆ እና ሌሎችም ያሉበትን ቪዲዮ አገኘሁ እናም ላጋራችሁ ወደድኩ!
