__label__hate	@USER ጨካኝስ ጋብዞ አስገብቶ ሲያበቃ . አይ ህወሓት ናቸው የኤርትራ ልብስ ለብሰው ሀለቸኘነአረየለኘኘ . የሚለው መንግስታችን
__label__hate	@USER እኛን የራበን ፍቅር ነው አዴ አዳነች: ከኮንክሪቱ በፊት ጎሳዎ የሚፈፅመውን ጭፍጨፋ ያስቁሙልን:: አለዚያ በቅርብ ጊዜ በአፍሪካ ደም የማፍሰሱን ሪኮርድ መጨበጣችሁ አይቀርም::
__label__offensive	@USER ውሾች ይጮሀሉው አለ አብቹ ። እንግዲ አንተ አንዱ ውሻ መሆኑ ነው ወሻ
__label__offensive	ኮ/ል አያሌው ይሉታል የጨፍጫፊዎቹ ወዳጅ ነው፣ በተደጋጋሚ ጭፍጨፋዎችን ቆሞ ይመለከታል ፣ ከዚህ በፊት ጎንደር ላይ ከሱር ኮ/ን ጋር መሳሪያ ያቀባብል ነበር ዛሬ ሰራዊቱን ግድያውን
__label__normal	@USER በሚዲያ እንደ ሀቂ ስብሀት መቅረብ ቢችሉ ጥሩ ነው።
__label__hate	የህውሀት ጁንታ መሪዎች ነገ ለሚተኩት ህፃናት እንኩዋን ማሰብ እንዴት ተሳናቸው የአማራንና የሱማሌን እናቶች ፡አባቶች ፡ህፃናት አና ከብቶች ሳይቀሩ በግፍ ሲገሉ እያየ የሚያድግ ህፃን
__label__hate	ከTPLFጋ ተዋግቶ TPLFን ማጥፋት የአማራና የአፋር ህዝብ ብቻ እዳ አይደለም!!! የአማራና የአፋር ህዝብ ደም እንደጎርፍ እየፈሰሰ እየተራብን እየተፈናቀልን እየተደፈርን የሌሎች ክል
__label__hate	በተመቸን ጊዜ እና ቦታ ትግራይ መቀበሪያቸው እያደረግናት ነው ተጋዳላይ ገብረ ገብረጻዲቕ
__label__normal	ወያኔ ኃየሎም አርአያ ወታደራዊ አካዳሚ ብሎ ይሰየመውን ወታደራዊ ተቋም ወደ #የኢትዮጵያ_ወታደራዊ_አካዳሚ ተብሎ ተለውጧል። የወያኔ ዝክር እና ምስክር እየጠፋ ነው። ይሄው ነው። መን
__label__offensive	ሳማንታ ስታምታታ ጠ/ሚሩንም ለማነጋገር አስባ ነበር፣ ወይ ድፍረት! አሉ ጎርደድ ጎርደድ አውሬ መስያቸው፣ ከሰው መፈጠሬን ማ በነገራቸው አለ ያ አዝማሪ!!!
__label__offensive	@USER @USER @USER @USER @USER @USER ንአምን ዘለቀ አንተ ዲቃላ ሻዕቢያ አንተ ሽንታም ሴታሴት ዘር ከ 100
__label__normal	ዘንድሮስ ቁጥራቸው ስንት ደርሶ ይሆን??? #Ethiopia #ኢትዮጵያ
__label__normal	@USER ይሰሐቅ ወደ ራስሀ ተመለሶ! የብሔር ፌደራሊዝም ካልሆነ ብላችሁ እየየ የምትሉት ነገር ትዝብት ውስጥ እየጣላችሁ ነው።
__label__normal	@USER በትላልቅም ሆነ አነስተኛ የግንባታ ፕሮጀክቶች ያሉ ሠራተኞችም ካርድ የሚወስዱበት መንገድ ቢመቻች። እኔ ባለሁበት ምንም ነገር ስላላየሁ ነው።
__label__offensive	@USER አቦ አናትክ ይፍረስ ምን አይነቱ ደደብ ጁንታ ነው
__label__offensive	@USER በደንብ ሳቅ አንተ ደነዝ የምታለቅስበት ጌዜ ቀርቧል።
__label__offensive	ቴዎድሮስ አድሀኖም ከት/ት ቤት ጀምሮ አውቃሃለው አድርብይ እና ፈሪ ነህ።ከህውሃት አመራር ጋር በፈፀምከው ወንጀል እንደምትጠየቅ አውቀህ ከኢትዮጵያ ጠላቶች ጋር እየሰራህ ያለኸው ሴራ
__label__normal	@USER ???? ሚኪ በዚህ ሌሊት በሳቅ ገደልከኝ . እንዲህ ተመስጦ ልሙትልህ እንዳላልሽኝ ወይኔ ወይኔ ከዘመድ አዝማድ ለየሽኝ ሲል
__label__normal	@USER @USER @USER ሃሃ አይ ይሁን ያው እርስ በእርስ መጤ መባባል ስላለ አልፈርድበትም
__label__normal	ታሪክ የሌላቸው ሃገራት በገንዘባቸው አቅም ሊያዙን ከቶውንም አይችሉም። #Ethiopia @USER
__label__hate	@USER @USER እኛ ግድ የለንም ፣ ዓለም ጨካኝ ነው
__label__normal	ለትምህርት ሚኒስቴር 500 ሺህ ማስክና 11 ሚሊየን ብር ግምት ያላቸው የሙቀት መለኪያ መሳሪያዎች ድጋፍ ተደረገ - -
__label__hate	የትግራይ ተወላጆች በብሄራቸው ምክንያት እንዳይጠቁ! ኮሎኔል ደመቀ ዘውዱ ትህነግ/ህወሓት የወልቃይት ጠገዴን ህዝብ አማራ በመሆኑ ብቻ ላለፉት ዓመታት የዘር ማጥፋት ሲፈፅምበት ቆ
__label__offensive	@USER አንተ መሀይም የጅቡቲ ነገር አልበቃ ብሎህ ዛሬ ደግሞ አዋሽ ማለት ጀመርክ እስካ ዛሬ ለጠፋሀው የአፌር ልጆች ህይወት ተጠያቂ ትሆናለህ። ጅቡቲ ደግሞ የአፋር
__label__offensive	ታድያ አቶ ታየ ቸርነትዎ ከበዛ ከእርስዎ መሬት ገምደል አድርጉ መስጠት ነው እንጅ በሰው ሂወት መለገስ አስመሳይ መሆን ብቻ ነው:: ያለ ህግ ወያኔ ወሰደውን መሬት እኮ በህግ ለማስመለ
__label__normal	@USER ትግራይን መልሶ ማቋቋም ተገቢ ነው። ነገር ግን በእርሰዎ አንደበት ከምስራቅ አፍሪካ የመጨረሻውን ዋግና ላስታ ማን ያቋቁመው? እባከዎትን ይዩን? ኢትዮጵያ ያለጀግኖቿ አትቀጥል!!
__label__normal	አይናለም ይርጉ በልጅነታችን ያየነው ብርቅዬ ብስክሌት ጋላቢ: ሞስኮ ኦሎምፒክ ተሳትፏል: ከጀርመን ቡድን ጋር አዲስ አበባ በዙር 3ኛ ወጥቷል: ብሔራዊ ቡድናችንን አሰልጥኗል:: ብዙ ያ
__label__hate	@USER @USER ወይ አታምሩ ወይ አታፍሩ የሌባ አይነ ደረቅ ናችሁ
__label__hate	@USER አንተ አህያ በየቀኑ 200 ሰው እየጨፈጨፋችሁ ነው ኮሽታ ??!!!
__label__normal	አዲሶች የትግራይ መሪዎች እና ኢሊቶች ሆይ ፦ ችግራችን ከትህነግ ዘረኛ እና ጨቋኝ ስርዓት እንጅ ከትግራይ ህዝብ አይደለም ለሚለው ኢትዮጲያዊ አስቡለት እንጂ !
__label__offensive	@USER @USER ምድራዊ ህይወትህ ከብዶህ ሞቼ አረፍኩ ስትል ሌላ ሸክም ይልሃል!??
__label__normal	@USER @USER @USER እኔ ባለፈው ትዊት ሲያረግ ነው የገረመኝ! ለሮይተርስ እና ሌሎች ምዕራባውያን ዘጋቢወች context ግምት ውስጥ ያስገባ
__label__hate	@USER ኧረ ተው ግድየላችሁም ጭንቅላታችሁን አሰሩት ።አዲስ አበባ ውስጥ የትግራይ ተወላጅ ካልተቀመጠ አንቺ ማን ሆነሽ መቀመጥ የምትችዪ ይመስልሻል ።መከላከያ ተዋጋ
__label__hate	@USER @USER መናፍቅ ምን ልደት አለው?
__label__offensive	@USER የሚገርመው ያንተን አይነቱ ጥርብ መሀይም ስለ Cloud seeding ቴክኖሎጂ መረዳት ቢችል ነበር ።
__label__normal	@USER ጀግናችን ነሽ በርቺልን ። ገና እጅን በአፍ ላይ ታስጭኛለሽ ። ብልጽግና በረከት ነው ።
__label__hate	@USER የነዚህን አረመኔዎች መጨረሻ ማየት ናፍቆኛል! መጀመሪያ አከባቢ የፖለቲካ ፍትጊያ መስሎኝ ነበረ - ዘግይቶ ነው እውነታው የተገለጠልኝ! የፈጠነ ፍትህ እንፈልጋለን
__label__hate	@USER ግማሽ ግድብ ዋጡ ነው የምትለኝ? ቆይ ቆይ ድጋሚ . የህዳሴውን ግድብ የሚያህል ብቻ እንዳይሆን?? ከሆነ ጉዳዩ በጦር ፍርድ ነው መታየት ያለበት! ሀገር ላ
__label__normal	#አንድን ህዝብ ጠላት ነው ብሎ ህወሓት ሲወስን አወዎ አማራ ጠላት ነው ብሎ የተቀበለ ብቸኛው የአማራ ህዝብ ወኪል ነኝ የሚል ነው ዛሬም ምረጡኝ የሚል
__label__normal	ቆይቼ እግዚአብሔርን ደጅ ጠናሁት እርሱም ዘንበል አለልኝ ጩኽቴንም ስማኝ መዝ ዳዊት 40
__label__normal	@USER ባንቴ በጣም እናመስግናለን ! ለኢዜማ የጥሞናው ጊዜው መቀጠል ይኖርበታል ጠንካራ ግምገማና ስራ ያስፈልጋል! ሁሉም በቅንነት የተሻለ ስራ ስርቷል ለዚህም ከፍተኛ ክብር ያስፈልጋል፡፡
__label__normal	@USER ስለዚህ የወልቃይት ጠገዴ ህዝብ ሁሉ ታጥቆ መስረታዊ ስልጠና እየተስጠው ዳግም ከተከዜ ማዶ እሚመጣ ጭፍጨፋ ለመከላከል ተዘጋጅታል በመ
__label__offensive	@USER በጣም ቀልደኛ ነህ!! ኣሰብ፡ ባሕር ስትሉ ኢትዮጵያን እንዳታጥዋት! ይሄ የማይረባ ንፍጣም ኢሳያስ የኤርትራን ህዝብ ክዶ ከናንተ ጋር ማጭብጨቡ ነው የልብ የልብ የሰጣችሁ።
__label__normal	ኩራትህን ተው ፥ ፍቅርን ላለው ልብህን ስጥ ፥ ፍቅርን ላለው ዓይንህን ክፈት ፥ ፍቅርን እየው ከፈለክም ፥ ሩቅ አይደል ፊትለፊት ነው።
__label__hate	ብልጽግና አዲስ አበባ ላይ ቢሸነፍ ከአሸነፈው ፖርቲ ጋር ተስማምቶ ይሰራል ወይስ እንደ ምርጫ 97 ዓይነት ሁከት እንዲፈጠር ያመቻቻል|ያው የኢህአዴግ ወራሽ መሆኑን ከግምት ውስጥ በማስገባት?
__label__offensive	@USER @USER በመጀመራያ አሰተካክለሸ ፃፊ ። ሲጀመር ከአህያ ጋር ውል የለኝም
__label__hate	@USER የትግራይ ህዝብ ግፍ የትም አያደርስህም አባትክ መንግስቱ ሀይለማርያም ያደረገውን በትግራይ ህዝብ ደገምከው አህያ ድሮውስ የአህያ ዘር አይደለህ
__label__hate	በበሰበሰ የወያኔ እንቶፈንቶ ሴራ አማራን መስበር አይቻልም፣ ወልቃይት እና ራያ ሲያምርሽ ይቀራል!!!!
__label__offensive	ዐብይ አህመድን ስንኖር ኢትዮጵያዊ ስንሞት ኢትዮጵያ ነን! ብሎ የነገረው ጠንቋይ ስለዚህ ማእቀብ ያውቅ ነበር?
__label__hate	ጎበዝ ገና ምን አይታችሁ ስምታችሁ ከዚህ የበለጠ የሞት ድግስ እየደገሱልን ነው ዙሪያችንን እሳት አንድደውብናል ?? አሁንም ቢሆን ያለን አማራጭ ትግሉን መቀላቀል መደራጀት መታጠቅ ህዝባ
__label__hate	የጌችን video interview ለማድበስበስ በዚህ ሳምንት ኢ ዮጵያ ውስጥ ምን ይከሰታል? ኦነግ ሸኔ ለ11ኛ ጊዜ ይደመሰሳል ብዙ ህገወጥ የጦር መሳሪያ ይያዛል የንፁሀን
__label__hate	@USER @USER ኦነግ እንደሆነ ሚጠፋው የኦሮሞ ህዝብ ሲጠፋ ነው ምን ይዋጣችሁ እስቲ . የኦሮሞን ወጣት ለማስፈጀት ካራ ስላቹ ስላቹ ይሄው ዛሬ ሸኔን ይዞላችሁ
__label__normal	@USER ወንድም የቃላት ምርጫውና የሴራ ፖለቲካው የጣለብን መወዛገብ እንዳለ ሆኖ ሌላው ቢቀር ከተማ ውስጥ በትግሬዎች ላይ ቤት ለቤት እየተደረገ ባለው ሽብር በለው ፍተሻ /
__label__normal	የአሜሪካው ፕሬዝዳንት ዶናልድ ትራምፕ ከኮሮና ቫይረስ እንዲያገግሙ እንደአቡነአረጋይ በአንድ እግሬ ቆሜ እጸልይላቸዋለሁ። ድረድግ ተበርቼ ያትርፍንደ
__label__offensive	ያዘው እንግድ ድግምቱ አጥወልውሎ ስላላቸው እኛ ያነ ቁጭ ብለን እንስቃለን። ሰውየው schizophrenic ስለሆኑ ከአፋቸው ያለጭንቅላታቸው መገኘት ለሚያወጡ ቃላቸው አስፈላጊ ስላልሆነ
__label__normal	@USER አይ ስድትመቶሥልሳስድስት ለአውሬው እንደሚሰጠው፣ ሰባትመቶሰባሰባት እና ስምንትመቶሰማንያስምንት ለጥሩ፣ የመልካም ዘመን ቁጥሮች ናቸው ይባላል።
__label__offensive	የአክሱም ፂዮንን ጭፍጨፋ የሚከዳ አረመኔ ሆዳም @USER ውርደታም ነብሰ በላ
__label__hate	መንግስት በአጭር ግዜ ውስጥ ጁንታውን ጠራርጎ መቀሌን ካልያዘ የሽምግልናው አካሄድ ከአመት በፊት ጁንታው ወደነበረበት የሚመልስ ከሆነ መንግስት ሆይ እራስህ ላይ ገመድ እንዳስገባህ አው
__label__hate	@USER ሌብነት ባህላዊ ጨዋታቸው:: መለስ ታላቁ መሪያቸው በግልፅ ሌብነትም ሥራ ነው ብሎ አሳምኗቸው ወደሲኦል ሄደ:: መስመሪ ኃይል ነው:: ግም ለግም እዚያው . Woyane Game Over!
__label__hate	ይህቺ ሀገር እንደ ሀገር እንድትቀጥል መፈቀድ የለበትም የሚልዮን ህዝብ ደም ጠትታ የማትረካ ቡዳ ናት
__label__offensive	@USER አማራ ሆነህ የትግራይን ወጣት ለማስጨረስ ያሴርከው ሴራ ጆኖሳይ ትላለህ ሴሰኛ
__label__hate	@USER ጅል ህዝብ። መደምደሚያው ይህ ነው።
__label__hate	@USER እናንተ አማሮች ስለ ትግራይ ምን አገባቹ መጤ ዘሮች
__label__hate	የ #TDF አቀባበል ያልገባው የጣላት ወታድር ስትማረክ ፃዲቅ ፃዲቅ ልትጫወት ነው እኮ።
__label__hate	@USER ከህወሃት ጎን የተሰለፈው አብይ አህመድ አሊ የሚመራው ኦነግ ብቻ ነው! ዝም ብላችሁ እንደ ከብት መነዳታችሁን አቁማችሁ ለሚመጣባችሁ መቅሰፍት እራሳችሁን አዘጋጁ!
__label__normal	@USER @USER @USER ለትግራይ ህዝብ ህወሃት ማለት የመረጠው መንግሥቱ እንጂ አሸባሪ አይደለም። ስለዚህ ያንተ አመለካከት በትግራይ ውስጥ ማሾፊያና
__label__offensive	@USER @USER @USER @USER @USER @USER @USER በግልጽ እንደሚታየው እኔ የማውቀው እውቀት የጎደለው ለመሆን ፖርቱጋልኛ አልናገርም . ደደብ ነህ?
__label__hate	@USER @USER @USER @USER የወያኔን የምትውለበለብ ምላስ ቆርጠን ምንም የማትናገር ዱዳ አድርገናታል። በስህተት ብትናገር እንኳን የማያምርባት ተብታባ ሆናለች.!
__label__hate	@USER ነግሬሽ ነበረ በአጥር ተንጠልጥዬ ትግሬ ዉሽማ እንጂ . ባል አይሆንም ብዬ።
__label__offensive	@USER ለአለሎ ሰለሞን አድርሱለት ምስኪን የትግራይ ህዝብ አይወክልም እሱ ጥቅመኛ ጁንታ ነው።
__label__hate	ወያኔዎች በውጭው አለም መንከባለል ቀጥለዋል በእቱ ::እጃችሁ በደም እና በሌብነት የተጨማለቀ ስለሆነ ለሀያላን መንግስት ከመደባለል ወደአምላካችሁ ብትበረከኩ መልስ ታገኙ
__label__normal	እንግሊዝና ኔቶ ከፍተኛ ጾታዊ ጥቃት ባሉባቸው ሃገራት ጠንካራ እርምጃ ለመውሰድ ተስማሙ -
__label__hate	@USER ቆሻሻ ውሻ!በሚሊዮኖች የሚቆጠሩት እና ቀን ከሌት በአረብ ድሮን እና በኤርትራ ወታደሮች የሚቀጠቀጠው የትግራይ ህዝብ የእንጀራ ዜጋሽ ስለሆነ ነው? ሰው መሣይ ጭራቅ!!
__label__hate	አማራን መግደል እና ዘሩን ማጥፋት ከበደኖ ተነስቶ በገዳዮች ብርታት እና በመንግስት ፈቃድ አጣይ አማራ ክልል ላይ . via @USER
__label__normal	ያ ቦታ ኣክሱም የግድ ነው ኣለ @USER ?? ሃይልሻ የቢዝነስ ሰው ነህ። እናውቃለን ከመንግስት ጋር መጣላት ኣትፈልግም። ወይም #TPLF የለም ብለህ ብትሰድበው እንረ
__label__normal	@USER እኔም ማወቅ የምፈልገው ነገር ፣ ሳገኛቸው ሁሌ ነብሴ የሚሉኝ ሰዎች የነሱ ነፍስ እኔምጋ የለ እነሱም አልያዙት የትነው ?
__label__normal	ይሄ ህዝብ ቦምብ አይገባውም
__label__hate	የወያኔ ስረወ መንግስት እንዲህ አያረግም ብላችሁ ታስቡ ይሆናል እኮ።
__label__hate	@USER @USER በነገርሽ ላይ የብልጽግናን አስተዳደር ማጥፋት ነው የምፈልገው ግን የምነግርሽ ነገር ቢኖር አማራ በየቦታው ሲታረድ ድምጹን ያላሰማ የቀነጨረ ደንቆሮ ስ
__label__normal	@USER በስቲያ.ካየኋቸው ከተሞች አልፎ ጋጋታ እና ሁካታ ነጥፎ ሰፊም ቅንም ማሳ ሰፍኖ ያልዳሰስኩት ስፍራ አድሞ ከስግብግብነት በርሃ ርቆ ግብዝነትን አስንቆ የስጋ ትኩ
__label__hate	የአማራ ብሄር ጨቋኝነት ትርክት በመራገቡና ለዚህ እኩይ ሴራ በመጋለጡ በየቦታው ያለኃጥያቱ ንፁህ ደሙ በከንቱ ፈሷል:: ከአኗኗር አሰበጣጠሩ ጋር በተያያዘ በተለያዩ አፈናና ጥቃት ቀለበ
__label__normal	@USER ያው ይልመዱ ብዬ ነው ሰው ከመሬት ተነስቶ ጓ እንደሚል ወንበር ይዘው አዲስ ከሚሆንባቸው
__label__hate	@USER ውሸታሞች ናቹ!! ህዝባችን ብጅምላ እየተጨፈጨፈ:የህዝባችን ሃብቶች እና ቅርሶች እየተዘረፈ ያለ በናንተ የሚትደግፉት የኢ/ያ መከላክያ እና የኤርትራ መከላክያ ነው:
__label__offensive	@USER @USER ቱልቱላ አንተ ስብሰባው ላይ ያለህ አኮ ነው ያስመስልከው ዝም ብለህ አትቀደድ ማስረጃ ካለህ አሳይ ???? #EthiopiaPrevails
__label__offensive	@USER የሃብሙ ኣያሌም ትንታኔ ጎንደር ኣከባቢ ማላቃቀስ ነው:: ጎንደር እያልክ ትሞታለህ እንጂ ካሁን ባሃላ በውሸት ችርቻሮ መነር ያበቃል:: ሌላ ስራ ተለማመድ::
__label__offensive	@USER የሚያሳዝኑት ምስኪኖች የትግራይ ህዝቦች ናቸው ። እንደአነተ አይነቱ ውሻ አይደለም ። ጦርነት ባህላዊ ጨዋታ ነው ላንተ ። ይልቁንስ ከትግራይ ህዝብ ላይ ውረ
__label__normal	@USER እነዚህ ወታደሮች የትግራይን ህዝብ ሲያገለግሉ ኖረዋል :: ይህ ለነሱ ይገባል? ወታደር የነበር ይህን አያደርግም! ፖለቲካ ይህን ያህል ያሣብዳል? ልጅ እያለን የሰፈር ጎረምሶች እንዲህ ያደርጉን ነበር ::
__label__offensive	@USER አንተ ደደብ የትግራይ ህዝብ ታቀዋለህ አንተን እንደማይደግፍህ ትሞታለህ እንጂ የትግራይ መሬት ሬሳህ ነው ይሚረግጠው ሁሉ የትራይ ህዝብ ነው የተነሳው አረሜኔ ለህ
__label__hate	@USER ውሸታም የውሸት አባቶች። የአባታችሁ የዲያቢሎስ ልጆች። ከፍጥረቱ ነፍሰ ገዳይ ነው የተባለው ለሰይጣን ሳይሆን ለእናንተ ለወያኔዎች ነው። Born lier murderer and evil.
__label__offensive	@USER ከመረራ ጀዋርን አምነዋለው። ይኼ ዕድሜውን ሁሉ ከፓርቲ ፓርቲ እየተንከባለለ ካልመሰለውና ከፈራ አቋሙን የሚቀይር አስመሳይ።
__label__hate	@USER ሠሜኑን እያወደማችሁ እናንተ ትልቋን ሖሮሚያ ለመገንባት አታሥቡ ሽንታም ጋላ ይች አፈሙዝ ወዴት እንደምትዞር እወቃት #APV #FANO #NEFTEGNA
__label__hate	@USER @USER ወያኔ ፈሪ: ምላሱ ረጅም ነው። ጉራ . ብቻ: ፈሳም ሁሉ! ??! ይህንን ሁሉ መሳሪያ ተሸክመው: በ13 ቀን ውጊያ ተሸንፈው: እንደ
__label__offensive	@USER ኢትዮጵያን ሶሪያ የሚያደርጋት የአብይ አድሎኛ እና ሴረኛ አገዛዝ እንጅ አሜሪካ ያላት አቋም አይደለም።
__label__offensive	ተስፋ ቆረጥሽ መሰለኝ ኣንቺ ተከፋይ። በሬ ሆይ በሬ ሆይ ነው ነገሩ።
__label__normal	ኮሚሽነር አበረ በተደጋጋሚ ራሳቸውን እየሳቱ ይነቁ ነበር። ውጤቱም myocardial infarction መሆኑ ተረጋግጧል።የኮሚሽነር አበረ ህልፈተ ህይወት ምክንያት የልብ ጡንቻ መጎዳት
__label__offensive	ቀለብ ፍርፋሪ ሰፋሪ ሲጠፋ እንዲ ነው። ባንዳው አሉላ ዕብደት ጨምሯል። ይህ ከሀዲ ደሞ የሱዳን አብግኒስት ሆኗል። ሲያሳዝን ግን ይሄ ሰው ነውር የሚባል አያውቅም አሁንም ጦር ይሰብ
__label__hate	@USER @USER የህዳሴ ግድብን አየና ምን ይመጣል? ምንም። ከዛ ይልቅ ሊያሰጋህ የሚገባው ከግብፅ ጋር ወግኖ አገር የሚያተራምሰው ወያኔ ነው
__label__hate	ኢትዮጵያውያን አርቲስቶች ሀገራቸውን ከገንጣይ አስገንጣይ አሸባሪ ጁንታ ለመከላከል ዝግጁ መሆናቸውን ገለፁ ????
__label__normal	በመኖሪያ ቤቱ ፈንጅና ቦምብ ተገኝቶበታል የተባለውና ገብረመስቀል ወልደምህረት የተሰኘው ተጠርጣሪ ፍርድ ቤት ቀረበ፡፡
__label__hate	#አንዲ???? ከሰነአ የመን አየር ማረፊያ እስከ አዲስ አበባ፣ የአፈና ህይወት በወያኔ እጅ፣ 2006-2010 ዓ.ም
__label__hate	@USER @USER እኛ ተራብን ብለን ሳይሆን የጬህነው ሆን ብለው መንገድ ተዘግተው አስራቡን ብለን ነው ።
__label__hate	ቸር ወሬ ያሰማን በሽዋሮቢትና ደብረሲና ባንዳ ሞተ አልሞተ አማራ በገዛ ቀየው ትግራዋይ እያረደው አደለም ወይ በል ወያኔና ቆሮቆሮ ጩሀት አመላቸው ነው የባንዳዎቹ ጩኸት ግን ሚስጥር ነው
__label__offensive	@USER DW ናችሁ ወይም ግንዛቤ የላችሁም ካልክ ወዲያ የምን ሊል አስቦ ነው? የምን ጥሩና መጥፎ ነው? እንዲህ ካመናችሁ እንዲህ ናችሁ እያልከን አይደል? ??
__label__normal	@USER ም ይህን ሰው በዘለዓለም ሥቃይ እንረግማለን ፡፡ ሰይጣን ማዳመጥ ወይም መጸለይ ይችላል። ነፍሳችንን እና ሰይጣን ህይወትዎን ወደ ህመም እንደሚያመጣ ቃል እንገባለን
__label__normal	@USER @USER ማን በነገራቸው
__label__normal	@USER @USER በማያገባቸው ገብተው ለወያኔዎች ወግነው በሜዲያ ላይ በመዘላበድ አገራችንን ለአደጋ በመዳረጋቸው ሲኖዶሱ አስፈላጊውን እርምጃ መውሰድ አለበት
__label__offensive	@USER አወል አሎ ይህን ያህል #የወረደ ሰብእና አለህ ብዬ ለማሰብ እንኳን ያቅተኛል። #እውቀት ብቻውን ከንቱ ነው ለካ! የምእራባውያንን #ዲግሪዎች ሰብስቦ፣ ነገር ግን
__label__offensive	@USER ለአማራ ህዝብ በል ባክህ ለወሎ ብለህ አትነጣጥል አማራ እየሞተ ያለው በአማራነቱ ነው
__label__hate	@USER ድሮስ ድሮስ ባንዳ መጨረሻው ከጉድጓጓድ አልፎ አያውቅም።
__label__normal	በሀገሪቱ መዲና እንደዚህ ከሆነ በክልል ከተሞች እንዴት ይሆን??? ዜናውን ያገኘሁት ከአዲስ ዘመን ጋዜጣ፣ መጋቢት 19/2013 ዕትም ነው #AddisAbaba
__label__hate	@USER ትክክል ነህ መጥፎ የሠራው መጠየቅ አለበት። ፈጣሪ አሁንም ከዚህ ምድር ያጥፋቸው ወያኔ ነው ይህን ሁሉ ያመጣው። ጦርነቱ ባይነሳ ያ ሀሉ ወጣት ጦርነት በሎ ወደማይቸለው ነገር አይገበም ነበር
__label__hate	ይልቅ 8 ኮንዶሚኒየም አዘጋጅልኝ! ህግ ካስቀመጠው ውጭ የጠላናቸውን ከበው ለሚያስሩ ለውለታቸው አንድ አንድ ስጦታ ያስፈልጋቸዋል፡፡
__label__normal	@USER ያልፋል ግድ የለም። ተስፋ ግን አንቆርጥም አይዞኝ ??
__label__normal	ቦርዱ ሕጋዊ ምዝገባ ላጠናቀቁ የፖለቲካ ፓርቲዎች የምርጫ ምልክት እንዲያስገቡ ጥሪ አቀረበ - -
__label__normal	በትግራይ ርሃብ አለ ለማለት የሚያስችሉ ሁኔታዎች የሉም-የኢትዮጵያ መንግስት - -
__label__hate	@USER መከላከያ የምትሉን ይሄ ወለጋ ላይ ህዝቡ እየለመነዉ አፈር ጀቴ ብላ ብሎ ጥሎ ወጥቶ የኦነግ ሸኔና የኦሮሚያ ልዩ ሃይል እየረሸነ ኢላማ መጫወቻ ሲያደርገዉ ጥሎ ባላየ የነካዉ ነዉ አይደል?
__label__offensive	@USER @USER ምን አለ ህዝቡን ለደና ነገር ብታሰማራ??
__label__normal	ትራምፕ ሲመሩ የነበረው የጆርጂያ ግዛት ፊቱን ወደ ባይደን አዙሯል - -
__label__normal	ይድረስ ለኦሮሞ ፖለቲከኞች እና ለአማራ ሊሂቃን በኢትዮጵያ ታሪክ ወራሪው ማነው ? ተወራሪውስ ? አለም አቀፍ ፀሀፊዎችና የታሪክ ማስረጃዎች ምን ይላሉ ? Part 2
__label__normal	@USER መፍትሔው ምንድነው? እናንተ ምን ማረግ ትችላላቹህ?
__label__hate	@USER ጁንታው ስንተኛ ክፍለ ጦር ነበር?
__label__normal	.[] ጉድ:ነው [] .ቤ/ክርስትያን አመራሮችና ጳጳሳት:ጦርነቱን:ባርከው ሂደቱን:በፀሎት: የደገፉበት ጊዜ:ደረስን . ????
__label__normal	የፍቅር ሰው ልሁን ደሞም የይቅርታ የሚሳንህ የለም ታስችላለህ ጌታ ሸጋ ምሽት
__label__hate	@USER @USER @USER @USER እውነት ነው ሀማሴን አህያ ነው ። ሀማሴን የኤርትራ አይደለም ??
__label__hate	??የሚያስቡት በገንዘብ ነው አቅላቸውን ስተው ህሊናቸውን የሸጡ የሰይጣን?? ገባሪዎች እኔ ከሞትኩ ሰርዶ አይብቀል በሚል ራስ ወዳድንት ሆዳቸው አምላካቸው ሆኖባቸው በትውልድ ደም ቦርጫቸው
__label__hate	ከትህነግ እባብነት ከደርግ ድክመት አማራ በርካታ ትምህርት መውሰድ አለበት።
__label__normal	@USER @USER እውነት ብለሃል! ማድረግ ያለብንን ብዙ ነገር አለ። አንድነታችን ማጠንከር አለብን!
__label__offensive	ከአብይ አህመድ ጋር ለድርድር መቀመጥ ማለት - የትግራይ ሰማእታትን እንደገና መግደል ብቻ አይደለም - በትግራይ ህዝብም እንደመቀለድ ነው የሚወሰደው - ባጭሩ - ክህደት ነው! #አብይ የትግራይ ህዝብ ደመኛ ጠላት ነው፡፡
__label__hate	@USER @USER ቆማጣን ቆማጣ ካላልከው ነገ አብሬ ልፈትፍት ይላል አሉ።
__label__normal	#injibara times ይህን ገፅ በተደጋጋሚ ሸርና ላይክ ያድርጉት ! አጫጭር መረጃ ከፍቅር ታገኛላችሁ!
__label__hate	እነዚህ ሕዝብን ያሳቱ የቤተክርስቲያን እንቅፋቶች ናቸው ከመከላከያ ጋር ነን ብለው የትግራይ ሕዝብን በሓሰት ትንቢት ያስጨፈጨፉ ናቸው
__label__hate	#ይህ ለአብይና ደመቀ ግጭት ነው:። #ለብአዴን የትህነግ ሴራ ነው: ። ለኛ ለአማራዎች ግን መሪር ሀዘናችን ነው። #እንፋረዳችኋለን አንላቀቅም!!
