tweet_id,tweet,label
1483336921715818499,አሁንም እናስብ እንሰልጥን እትዮጵያና ስለእትዮጵያ ብቻ ብናውራ የተሻለች እትዮጵያ እንባላለን ፋኖ፣ቄሮ ሄጎ ፣ምናምን አያስፈልግም እኛ ለምንድናው የማንማረው ለምንድነው ቸማንሰለጥነው,normal
1483337179468292098,@USER የትኛውን ህግ ነው የምታከብረው አረ አታስቁን እነ ማፈሪያ #ህግ የጣሰው #ፖሊስ እንጅ ህዝብ አይደለም። አለሙ ስሜ #ፖሊስ ፀጥታ አስከባሪ እንጅ #የኮከብ አባሮ,offensive
1483338665967370240,@USER Kkkkkkk ayyyyyyy you ara አንተ አልተማርክም የማህበሩ ተላላኪ ነህ ?? ቂሉ ሰው። kkkkkk,offensive
1483339559505211393,@USER የኢትዮጵያ ኦርቶዶክስ ተዋህዶ ቤተክርስቲያን የራሷ ዓርማ አላት። ለምንድነው መጠቀም የማትችለው?,normal
1483346125511823360,ንፋሱን መቀየር አትችልም የመርከብህን ሸራ ግን ወደ መዳረሻህ እንዲወስድህ አድርገህ ማስተካከል ትችላልህ ! - Paulo Coelho -,normal
1483346298120114176,የMyDStv መተግበሪያን በመጠቀም የዲኤስቲቪ አካውንትዎን በማንኛውም ጊዜ፣ በየትኛውም ቦታ ይቆጣጠሩ። ሂሳብዎን ይክፈሉ፣ የE-16 እና ሌሎች የቴክኒክ ችግሮችን በቀላሉ ያስተካክሉ!,normal
1483347444985438208,@USER የዘር ፓለቲካ በህገመንግስቱ አለ እንዴ?,normal
1483348594367336451,በእደ ዮሐንስ ተጠምቀ ኢየሱስ ናዝራዊ የዓለም መድኃኒት ጌታ ተጠመቀ መልካም የከተራ በዓል!??,normal
1483354102256001027,@USER ቢያንስ መለስ እኮ የአቋም ሰው ነበር። ይሄኛው እኮ ምኑም መሪ አይመስልም ዝም ብሎ ሴራ ብቻ!!!,offensive
1483364250437492739,@USER @USER እደው እዴ ነው ባክ ምታወራው መለስ በሄውት እየለ ማነበር የተቃወመ አነድ ሰው ጥራ,offensive
1483373656453566465,@USER እስላም እንዴት ሀገር ይመራል ያሉትን ሰውዬ ነው አደል የምታሞጋግሳቸው,offensive
1483393775816908806,@USER @USER @USER @USER ደንቆሮን ደንቆሮ ነው የሚከተለው ይሄ ወያላ ኪስ አውላቂ።እሱ ምን ያድርግ ሰው እንደ ከብት ተ,offensive
1483415030272086019,@USER ዕውነት ነው! ከሰውነት ውጭ የሆኑት mad dogs ይፈሩ ለእናቶቻቸውን ለእህቶቻቸው ለሴቶች አክብሮት የሌላቸው ባለጌዎች ይፈሩ እንጂ እሷ ጥቃቷን ይፋ ያወጣችውም የዘመን ጀግና ሁና ትቀጥላለች!,normal
1483418515688329217,@USER 1 ምን አገባህ ቢዋሽ ባይዋሽ 2 ከአንተ ብሶ ውሸታም እና ተላላኪ ጁንታ አለ እንዴ? የለም። 3 አለሁ አስታውሱኝ አትበል ባንዳው,offensive
1483422911130132483,@USER ማንም ሰው በሀገሩ ጉዳይ ከሚያላዝን ቀረብ ብሎ ቢመክር ይሻላል። አለበለዚያ ውሻውም መጮሁን ግመሉም መሄዱን ይቀጥላል።,normal
1483424133258035201,@USER አንተ ግም ከአንተ በላይ ውሸታም አለ ደሞ ድሮ ከተመለመልክበት ድርጅት እሱ አይደል እንዴ ምትጋቱት ባንዳ ደሞ የሌላ ሰው ውሸት መከታተል የራስህን ዞር ብለህ እየው የውሸት ፋብሪካ ባንዶች,offensive
1483427689327472645,@USER ስትሠነጠቅ የምትኖረው አንተ ማን ይንገርህ ስልጣን ለደደብ አልሰጥም ብሎ ስላባረረህ እሱን ለመበቀል ሀገርህን የምትሰድብ ባለጌ መሆንህን እኔ እነግርሀለሁ !,offensive
1483427702002655232,መለስ በተፈጠረበት የፖለቲካ ትግል@USER የመሰለ ደነዝ የፖለቲካ መሪ ሆኖ ካገኘኸው በአዋላጅ ስህተት እንግደ ልጁ አልተቀበረም ማለት ነው። ምክንያቱም,offensive
1483431769701588998,@USER @USER @USER ዋናው የወያኔ መቀጥቀጥ ነው??,hate
1483438836042641408,@USER Ok ለዛ ነዋ TPLF የምግብ እርዳታ በሚገባበት በኩል ጦርነት የከፈተው,hate
1483451867623473152,@USER ይኼ የከተማዋ ከንቲባ ግፊት እና አላማ ይመስላል። ። ባንድ እጇ ለተጎዶ ደራሽ በመ ምሰል በሌላውእጅ ዱላ አቀባይ። @USER and Abebech A,hate
1483453080624631816,@USER አንተ የሰው ትል እበት ደግሞ ታወራለህ አንተ ዶ/ር አብይን ስሙን እንኳን ለመጥራት ሞራሉም የለህ አንተ ከንቱ የሰው አተላ ዝቃጭ,offensive
1483453234920529927,የከተራን በዓል በማስታከክ በአሉን ወደ አታካራ ድርጊት መቀየር ጅልነት ነው።,hate
1483454444423495692,@USER አይ ገመቺስ!!!!! ችኮላህ እንደሁሉም ለመሆን!!!!,offensive
1483457887900950530,አኛ ኢትዮጵያዊያን ሊያግባቡን ያልቻሉ ነጥቦች ላይ በጠረንጴዛ ዙሪያ ሁሉን አቀፍ ምክክር በማድረግ የጋራ መብትሔ በማስቀመጥ በኢትዮጵያ ሰማይ ስር የሰላም አየር ከጫፍ ጫፍ ይነፍስ ዘ,normal
1483460634444537862,@USER @USER ጥሩ ተዋናይ ነች TDF እንካን የትግራይ ቆነጃጅት እየሉ እሷ ብቻ እንኳን ሴት ሆና ብትቀር አይነካትም ብትቲየም ጨርቃም ሴት??,hate
1483475693367353347,በኢትዮጵያና ወያኔ መሃል የተፈጠረውን ችግር መመልከት ያለብን ወያኔ እንደ ተቋም ለዘረፋ ይመቸው ዘንድ ከጫነብን ህገመንግስት ጋር እንጂ ከግለሰቦች ጋር መሆን የለበትም። አንድን ሰው,hate
1483475944744566784,@USER የአዲስ አበባ ፖሊስ ማለት ፈሪ ሽንታም የሆነ ፖሊስ ነው አቅመ ደካሞችን እየመረጠ የሚያጠቃ።,hate
1483482243679010817,መስቀል አደባባይ የኛ እንደፊንፊኔ ኬኛ የደነዝ አስተሳሰብ ነው። አደባባዩ የኢትዮጵያ ነው።,hate
1483482732919504896,የጥምቀት በዓል አከባበር በገጠር ቤተክርስቲያን #Ethiopia,normal
1483483460505415684,@USER @USER ምንድነው የሸወደህ? በቃ ማሸነፍ በጠላት ለቅሶ እንጂ በንጉስ ሳቅ አይገለፅም?! ከቤተ መንግስት ወጥቶ በረሀ ወረደ ምን ይሁን ከዚበላይ ለሀገሩና,normal
1483503525426614278,በዓሉ ባህላዊ ይዘቱን ሳይለቅ በእምነቱ አስተምሮ መሠረት እየተከበረ ይገኛል። በወረዳው ያሉ ሁሉም አብያተ ክርስቲያን ታቦታትን በሰላም ወደ ማደሪያ ቦታ በመሸኘት ላይ ናቸው።,normal
1483507939642155009,የባለጌዜ ነገር ታዝበን በሰላም ገብተናል :: ተመስገን???? # ከአዳማ/ናዝሬት,hate
1483509914702168071,ስለመጣሁ ነው ቀለጭ ዘይት የሰጡኝ እንዳለው ጨጓራህን አሞህ ቡና አልጠጣም ካልክ ብሔርተኛው የኔ ክልል የኢኮኖሚው መሰረት ቡና ስለሆነ በሴራ የኔን ክልል በኢኮኖሚ ለመጉዳት ነው የማጠ,hate
1483513595665260546,@USER አቤት እቺ ነገር ኦሮሚያ ክልል ብትሆን ኖሮ አማራውን በረሀብ ያጠፋት ነበር ገና ድሮ,hate
1483517672084148234,@USER ትሻልን ሰድጄ ትብስን አመጣሁ እንዳይሆን ብቻ እንፀልይ።,normal
1483520788414222339,@USER እዚህሰ አጥር አልወረወሩም ለጥምቅት ማፈሪያ የስው እየናቁ የራሳቸው የሚከበር ይመሰላቸዋል ግን?,hate
1483526717465628674,@USER እንኳን አብሮ አደረሰን ቢኒዬ ?? መልካም በዓል ?? ይደወል ደግም ሰሞኑን የማወራህ አለኝ,normal
1483530420033626120,@USER ኮከቡ ከሌለው የሚሉት ክልከላ የጅል ነው! አሁን ተዚህ ከምኑ ላይ ያርጉት? ሥራ መፍታት ነው!!,hate
1483534867031859203,@USER በጀመሪያ እንኳን አብሮ አደረሰን!!! ሀገራችን ብዙ ፈተናዎችን በእግዚአብሔር ቸርነት ስታልፍ በኔ እድሜ አይቻለሁ በብአድ ሀገር ሆኜ ሁል ጊዜ የማየውን ነገር ሀ,normal
1483540266325725186,@USER ሸዋሮቢት ለምን አትመለስም? ደፋሪዎቿ የሸዋሮቢት ስዎችን ለፍርድ ማቅርብ አይቀልም ሴት ሆነሽ በሴት ክብር ለስልጣን ከመሸቀጥ?,offensive
1483543090522636291,ሖረ ኢየሱስ እም ገሊላ ኀበ ዮሐንስ መልካም የጥምቀት በዓል ! #Ethiopia #Timket,normal
1483544402207428613,ጠባብ ጫማዎች እና ጠማማ ሰዎች ልክህ አይደሉምና ተዋቸው!!,normal
1483545823334092803,@USER @USER @USER @USER ምን ቀራት ደሞ እዛ ወፕ የሆነች ሴትዮ !,offensive
1483552873799725065,የወያኔን አጀንዳ ተሸክመን እየኖርን ነው ዛሬም!?? አሁን ይሄ ምስል ምኑ ነው ኢትዮጵያ እጆቿን ወደ እግዚአብሔር ትዘረጋለች የሚለውን የሚገልጸው? ይሄንን የሚገልጽ ከዚህ በፊት የ,hate
1483608459224309761,@USER ተመልከችው ላሊበላ ልሙጡ ባንዲራ አገር ማርያም ቤተክርስቲያን አለ ደደብ,offensive
1483609236605222915,@USER @USER @USER @USER ኤረ አውሬማ አማራ ነው ሰላማዊ ገበሬ ገድሎ እሚያቃጥልና ስጋው ሽታው ይጣፍጣል እሚል በአለማችን የሰ,hate
1483620161915600899,@USER እነዚህ በግልፅ የህዝብን አብሮነት የማይፈልጉ የግጭት ፅንሣሾች ቡድን በአፋጣኝ የስራቸውን ማግኘት አለባቸው። አሣፋሪ ጊዜ ግን የኦሮሚያ ፀፅታ ምንድነው ስራ አልገባኝም?,hate
1483621196843425792,@USER ከ ጨለማ ወጥተን በከፍታ ላይ ነዉ ያለን ኣትበጥቡጡን ሁነን ለመናገር ከሆነ ጁንታዉ ይሻላል ??,hate
1483622519982768133,@USER @USER ከጥቂት ግዜ ወዲህ የሚጠቀማቸው ቃላት normal አይደሉም። የአማርኛ ቋንቋ እጥረት ነው ወይስ ሌላ ሴራ ግን እስካሁን የታወቀ ነገር የለም፤??,offensive
1483624790682484737,@USER የተመዘገብክ ባለጌ ጁንታ አፍ አለኝ ብለህ ታወራለህ ? ስጋ የለበሰ ሰይጣን ማለት አንተ ነህ እንደ አባትህ ወያኔ። ሙትቻ !!!!!!,offensive
1483631461999980548,ሕውሃት ምንም እምነት የሌለው ከሀዲ የሆነ የማይታመን ድርጅት ነው በሁሉም #ኢትዮጵያ በእምነት ቤቶች አካባቢ አሁንም የተሰገሰጉትን ማጥራት ያስፈልጋል ከሃዲን በምንም ሁኔታ ማመን አያ,hate
1483640645105471492,ህዝቡን አርሶ እንዲበላ ከማድረግ ይልቅ፤ እርዳታ እንዳይገባልን መንግስት ከልክሎናል ብሎ የሚከስ ማፈሪያ ቡድን ነው የገጠመን ጎበዝ! በጦርነት የሚያምን ለሚዋጋለት ህዝብ እንኳ ምንም አይነት ርህራሄ የሌለው የዛገ ቡድን,hate
1483653798526844929,@USER እውነት እምንገርም ህዝቦች ነን :ውሻ በቀደደው ጅብይሾልካል አለ የሀገሬሰው:አህመድ እሚባለው ግብጻዊ በአረብኛ የጻፈው ኮመንት አጂብ ነው እረ ሰዎች በድሮ ተረት ተረ,normal
1483657633395576834,@USER ደረጀ ምን ለማለት ፈልገህ ነው ይህንን ሃሳብ ያራመድከው ግለሰቦችን ለማለት ከሆነ ሊሆን ይችላል ነገር ግን እንደ ህዝብ አማራን በሙሉ የሚጃጃል ህዝብ አይደ,normal
1483670232577232898,@USER ወያኔ በግድ ስልጣንላይ ካልሆናቹ ኽዝቡን እንጨርስ አለን ብላቹ የተነሳቹ እናተ ነብስበላ ጨካኖች ????ናቹ አብይ ለናተ መዳኒታቹ ነዉ አሁንም ካላረፋቹ,hate
1483670814251790336,@USER @USER @USER በግ ሳይሆን ሆዳም።ሆዶ ከሞላ በህዋላ ራስ ቅሉ ባዶ ስለሚሆን ያኔ ብልጽግና የምትባል አረቄ ራስ ላይ ትወጣና ዛሬ ያለችዉን ነገ አትደግምም።,offensive
1483677401385213953,@USER አንተ ደንቆሮ ነህ ስለ አርቶዶክስ አታቅም,offensive
1483681237801701380,@USER የሚቀፈውስ በውሽት ታሪክ የተለበጠው ሃስተኛው ሃውልት ነው ይሄ እጆቹዋን ወደ እግዚአብሔር ታነሳለች ማለት እንዲት ይቀፋል?,hate
1483683360119705602,@USER 1.btw ስለዚህ ኮከብ በደንብ ብታነቢ ትጠይዋለሽ.ወያኔ እኩልነት ምናምን ብሎ ሰከሰ እንጂ ምስጢሩ ሌላ ነው 2 . አፄዎቹ ሳይሆኑ ኦርቶዶክስ ቤ/ክ ይህን,hate
1483691132391346177,ምን ላረግበት ነው ግን ይሄን ሁላ የገዛውት??@USER @USER @USER @USER @USER,normal
1483709375692824577,@USER ኢትዮጲያዊ ስለሆንን የኢትዮጵያን ባንዲራ እናደርጋለን። This is as simple as this . እህቴ ኢትዮጵያዊ ነኝ ሲባል ብዙ አለ ኦሮሞ አማራ ጉራጌ ት,normal
1483711838021771264,Ethiopia - እንደሚስማር ሲመታ የሚጠብቀው የአማራ ልዩ ሃይል አስፈሪው አደረጃጀት! via @USER,normal
1483719711644868611,@USER ስትገርሙ 14 ወር ያለ ምንም ነገር ?መንግስት የራሱ ህዝብ ከውጭ ጋር ሆኖ እየጨፈጨፈ.አልታይ አላቹ ? የትግራይ ህዝብ የሚዋጋው ለሰርቫይቫር ነው እናንተ የምትዋ,hate
1483725732341862401,የሁለቱን ልዩነት ለማዬት ስልጣን ዘረኝነት እብሪት እና ተረኝነት ካልሸፈነህ በቀር ግልፅ ነው::ያኛውንተስፋየ ገብረሰይጣን የሰራው ሲሆን::ይህኛውን የተዋህዶ ልጆች ናቸው::,offensive
1483738424276361218,@USER በዓሉን ተገን አድርጐ በአቋራጭ ለመበልፀግ የተቃጣ ሴራ በሚል አልፌሻለሁ፡፡ ?,offensive
1483739402023194629,@USER እንዴ ይህ ልክ አይደለም እሱስ ለምን ይከፍላል?,normal
1483747068804009984,@USER የማይበስል ማህበረሰብ ዘመን የማይለውጠው ሁሌም የሚታየው ክፉ ነገር ለታሪክ የማይመች ማለት የኛ ሃገር በተለይም ራሱን የኦሮሞ ተቆርቋሪ ብሎ ኦሮምን ለማደደብ የቆመ!!,hate
1483853332796084226,@USER ኦኦኦ ምሁሩ መሪያችን እስኪ በብልጠት ሰርተህ አሳዬን የሀገር ሸክም እዛው አብይ የሚያሸክምህን ተሸከም ።ንገሩኝ ባይ ህወሃት ደሴ ዙሪያ እየተዋጋ አንተን ቅቤው አ,offensive
1483854307183239180,አብኣላ ግምባር.ጁንታው ካልተወቀጠ ስሞታ አይሰማም!!! ጁንታው በተደጋጋሚ አብአላን እጨብጣታለሁ ቢልም በአፋር አናብስቶች አይቀጦ ቅጣት ተቀጦ እንደምትመለከቱት የለበሱትን ልብ,hate
1483856250374955020,@USER Following እና follower ማንነትህን ይናገራል። መታመምህን ሳይሆን ሞተህ መቀበርህን። ጅል እራስ,offensive
1483859988678381570,@USER ያለ በቂ መረጃ ማሰር፣ሕግን ጥሶ በፍጥነት ፍርድቤት አለማቅረብ፣ተቃውሞ ሲያይልና ኪሳራው ሲያመዝን ያለበቂ ማብራሪያ በድንገት መፍታት የፍትህ ስርአቱ ምንያክል,normal
1483864507973877765,@USER ኦርቶዶክስ የምትጠፍ የመሰላቸው የጨለማው ማህበራት ተዋህዶን ለማጥፍት 180 ምልምል ባለስልጣናት አሰልጥነው ኢትዮጰያን እንዲመሩ እና ፀረ ሴሚትክነት እንዲስፍፍ የተደረገው ሴራ በኢየሱስ ስም ይፍረስ,hate
1483867290022158341,የክፋትና የጥፋት ጸሎት ባደባባይ ምን ኣመጣው? ወቅታዊ የኢትይጵያ ሁነት ግምት ላይ ሳያስገቡ እሳት በእሳት ለማራገብ እንጂ ጸሎት በኣለ መስቀል እንድያከብሩ እንዳልመጡ ማሳያ ነው።,offensive
1483870777699143686,እጅግ በጣም ጨካኝ የግብዝነት መማሪያ መጽሀፍ ምሳሌ የሚሆነው መንግስት ሰው አልባ አውሮፕላኖችን በመላክ በገዛ ህዝቡ’ ላይ እንዲያተኩር ያደረገ ጥሪ ያለ ጥፋተኛነት እና እፍረት ሳያ,hate
1483879928546447368,#ሲሳይ_አገና የተባለዉ የቀድሞ ምርኮኛ በሸዋና በአርሲ ኦሮሞ መሀል ምን የጋራ ታሪክ አለ ብሎ የደንቆሮ የዘገምተኛ ጥያቄ ጠይቆአል። በትንሹ ኦሮሚያ የጋራ ታሪክ ከሌላቸዉ በኢምፖዬሪቷ,offensive
1483885084151320576,@USER @USER ከመቼ ጀምሮ ነው ደሞ ኣንድ ህዝብ የሆናችሁት? በቅርብ ርቀት ያለውን ትግራዋይን የሰይጣን ዘር እያላችሁ፥ ከናንተ በላይ በዘር፥ በቋንቋም በ,hate
1483901900084887553,@USER እረ ምን ነው ጎንደር ኣህጉራዊ ድንበር መሻገር ጉዳዩ ሳይፈታ ያንቺ ሰሜናዊ ምድር ከመወጋገዝ መተጋገዝ ይበልጥ ነበር። #Eritrea,normal
1483906697827606530,@USER ወንድም ጣሂር የአብይ ቀጣይ ሴራ በአማራ ክልል ላይ በሀይማኖት ግጭት መፍጠር ነው! ይህንን ነቄ ብላችሁ ሕዝቡንም አንቁ! እንዲሁም ባህርዳር የገቡት ደህንነቶች አይደሉም ተጠንቀቁ !,hate
1483911182125867009,@USER እንግዲህ እነ ብርሃኑ ጁላ ናቸው ቀድመው የሚያነቡት ከእኛ በፊት . እነሱን ጠይቅ እና ከዛ እኛ እንናገራለን,offensive
1483929691463503873,@USER እቺ ነገር ሴራ ናት እንዴ? ጀዋር ሲፈታ መጣሳ?,hate
1483932876928430082,ይህንኑ ስህተት አንዳንድ የኦሮሞ ፖለቲከኞች በህዝቡ ላይ የጥቅም ቁማር ሲጫወቱ ይታያል ይህ አካሄድ ጊዚያዊ መፍትሄ ወይም ድል ሊያመጣ ከቻለ እንጂ መጨረሻው ሞት ነው ለዚህ ነው ከ,hate
1484009268005191685,@USER @USER ተሳሰቱ የጎንደር ወጣት አዳነች የመንግስት ተልእኮ ፈጻሚ እንጂ የግል ጥላቻ የለትም,normal
1484031389414604805,@USER አታለቃቅስ ወይ ያኔ ሸዋሮቢት እንደነበርከው ወንድ ይውጣህ ፎክረህ ተዋጋ አለዚያ እጅህን ስጥ። በወንድ ለቅሶ አያምርም።,offensive
1484065177565904900,ቅዱስ ሚካኤል በኢትዮጵያ በኦሮሙማው መንግስት የታሰበውን ሴራ ይበጣጥሰው።አሜን!!,hate
1484066177772965891,@USER ለአምላክ መስዋእት ትሆናለህ ደምህ ህያው ሙታንን ያፈሳል እናም ነፍሳት ለዘለአለማዊ እና ለመንፈሳዊ ህይወት ይለዋወጣሉ አንተ ለቤተሰብህ ሁሉ አሳዛኝ ትሆናለህ,normal
1484067853401735169,ኢትዮጵያና ትግራይ አንድ አገር አንድ ህዝብ ናቸው ስለወገኖቻችን ኢትዮጵያዊ ትግራውያን ድምጼን አሰማለሁ ተቀውሞዬ ሽብርተኛውን ነው! የትግራይ አደይ ልጆቿን ለጦር እንድትማግድ፣ በረሃ,hate
1484069536672456710,ልብበሉ፡ዐማራ በኢትዮጵያ እንደሕዝብ እንደማይቆጠር በአደባባይ እያየን ነው።ልክ ህወሃት የፈጸማት የ1983 ድራማ አይንባወጣና ፍጹም አምባገነንና ገዳይ በሆነ መልኩ ዳግም ሊፈጸም ቀናት,hate
1484078067366920193,@USER ይገባሃል!! ኦሮሞ ሳትሆን አትዮጵያዊ መሆን ስለማትችል ነው አማራው አራዳ ነው አትዮጵያ ስትል ብቻ ነው አሚፈልግሕ ኦሮሞነትሕ ከገለጽክ ጠላት ነህ,hate
1484078304047079429,@USER @USER እና አንተ ልጅ መሸለም የለብህም? እኔ እኮ ድሮም ምጡቅ እንደሆንክ እረዳ ነበር። መልሶችህ ደስ ሲሉ,normal
1484092647727902721,.ከአገር አፈራሾች ጋር ስለ አገር ዕጣ ፈንታ በጋራ ለመወሰን ያስችላል። ቀልዳችሁ አያልቅም፡፡,offensive
1484092787494727680,@USER @USER በአፍሪካ አስፈሪ ሰራዊት ይገነባል! የግለሰብ ነፃነት በኢትዮጵያ ምድር ሁሉ ያብባል! ዜጎች በማንኛውም ስፍራ የግልና የቡድን መብታቸው ይከበራል! ያ,normal
1484288106153259011,@USER ወንድም ያፈረሰው አካል ፍላጎቱ ፋኖን ሰም የማጥፋት አጀንዳ ያለው ኦዲፒ ነው ይህ ውንጀላ ፋኖን ስም የማጥፋት ነው። ይህን የምታስተባብሩ ኢህአዴግ የአሁኑ,hate
1484410459893780485,@USER @USER @USER ???? የወያኔን ነገር ተወው አገሬን መርዝ ተክሎበት ይኸው ምስኪን ህዝቦቿ እየተባላን ማለቃችን ነው።,hate
1484411898514788353,ወይብላ ማርያም፡-ለምንድንነው ከረቀቀ ነገር ጋር ግኡዙ ሰው የሚጋጨው! በግበረ ሰይጣን በመደብደብና በመግደል ምንም ማትረፍ አይቻልም!,offensive
1484414536857833478,@USER እንደዚህ ከሰዉ ተራ የወጣ ከርሳም አጋሰስ የአብይ መንግስት ካድሬ ሆነህ ሌት ተቀን በህዝብ ስቃይና መከራ ላይ የምታላግጠዉ ምን አይነት ቤተሰብ ወልዶ ቢያሳድግህ ነ,offensive
1484419559855697920,@USER @USER @USER @USER እንደ መንግስት ለመሬት የብሔር ስም መለጠፍ የተጀመረው በወያኔ ዘመን ነው። ኢትዮጵያ እንደአገር መቆም,hate
1484424512187908098,የወይብላ ማርያምንም ሆነ የሰሞኑን ኦርቶዶክስን የማዋከብ ጉዳይ ልክ አማራን አፋርን እንዳወደመው ሴራ እንደ ስብሃት ነጋ መለቀቅ እንደ ሻሸመኔና አርሲው የአማራ ጭፍጨፋ እ,hate
1484426561440915458,@USER ማን ያዘዘው ኦሮሚያ ፖሊስ ነው ህዝብ ሲያንገላታ የዋለው,hate
1484432343255371777,ባንዲራ በትክክል የግጭት ምክኒያት ሊሆን አይችልም . ይህን ርዕስ ከዓመት ዓመት ለግጭት ለማዋል የሚፈልጉ ደንቆሮ የመንግስት አካላት ቢያንስ ህዝብ በግል ፈቃዱ ዐርማውን መያዝ እን,hate
1484432740829351936,የወይብላ ልጆች ጥምቀትን በምድር አልጠግብ ብላችሁ፣ ለሰማይ ዝማሬ ሚካኤል ወሰዳችሁ?! ?? የሰማዕትነት በረከታችሁ ይደርብን,normal
1484432850921431040,@USER ውሸቱ ነው ተው በ መርፌ ተወግቶነው የ ኦሮሞ ደም ኦሮሞ ሚሆነው ለ ነጋሩ በዚ ወቅት ሰይጣን ራሱ ኦሮሞ ነኝ ይላል????,hate
1484437517805961216,@USER ብልፅግና ውስጥ የተሸገሸጉት እያላቹ ማደባበስ ብናቆም ጥሩ ነው የአብይ መንግስት የራሱ እቅድ እና ሴራ ነው ያልሆነ ፁፍ አትፃፉ ወያኔ አስር ግዜ ይሻላል ከብልግና እጂ ብልፅግና አላየንም,hate
1484440163703046146,ለአማራ ብሎም ለኢትዮጵያ ሕዝብ ነጻነትና ክብር ሲባል ለተከፈለው የሕይዎት መስዋዕትነት አናመሰግናለን። ጀግናውን አርበኛ ፋኖ ቻላቸው #ክብርለፋኖ,normal
1484455718891704321,@USER @USER @USER ይሄ እኮ ደደብ ነው ። ለዚያውም ደደብ ካድሬ! መቼም አይገባውም ። እውቀት የሚገባው ሰው ቢሆን እኮ ታስረዳዋለ,offensive
1484463260334182401,@USER በትትክል የ አለቆቻቸውን ትዛዝ ነው የፈፀሙት . ያ ባይሆን እስካሁን አንዱ እንኳን መጥቶ ይቅርታ ይጠይቅ ነበር . ዝምታቸው መስማማታችውን ያሳያል ::,hate
1484472885167202307,@USER @USER @USER እንደ ተለከፈች ውሻ መንቀልቀል ጀምፘዋል። ድሮም ጭር ስል አትወዱም። እስት በደምብ እበዱ,offensive
1484477871427145733,@USER @USER ፋኖማ አዎ ጀግና ነው መጀመሪያ የፃፍኩትን በደንብ አንብበው እንደ ወጥ ቀማሽ ጨልፈህ አትተች ማንበብና መሬት ላይ ያሉ ነገሮችን ተረዳ። እ,offensive
1484480786866782217,ሽመልስ አብዲሳ ከወለጋ፡ሰሜን ሸዋ፡ከሻሸመኔ እስከ ባሌ፡አሁን ላይ ደሞ በፊንፊኔ በኢትዮጵያዊነት ምልክቶችና በአብሮነታችን ላይ ሸኔና ጽንፈኛ ቄሮ የሚያካሂደውን ዘግናኝ ጭፍጨፋ የማ,hate
1484597635247976452,ግልጽ መልዕክት ነው!! ለፍትህ ድምጽ ያሰማውን ኢዜማን እናመሰግናለን,normal
1484598830561742856,@USER ይህ ሰውዬ እኮ ጤና የለም በእራሱ ጊዜ ይፈርሳል ዝም ማለት ነው ለዚህ ጊዜ ማባከን አያስፈልግም የሆነ የጥምቀት አርሞኒካ ነው። ይለፍልፍ ምንም አያመጣም ።,offensive
1484600764819550214,@USER ሴትዮ ደሞ ይሄንንም ሀገራዊ እንዳታረጊብን ያለን ይበቃናል,offensive
1484602728596873223,@USER ተባለ እንዴ? ይሄ ነው የቀራችሁ??ጭንብል ሲወለቅ እንዲህ ነው።አስመሳይ ጁንታ,hate
1484602858544807936,@USER @USER ለግድያው ማስተባበያ እየሰጠሁ አይደለም!ቤተ/ያኗ እንደ ቤተ/ያን ራሷን ዝቅ አድርጋ ክፉን ታሳልፍ ነው የምልህ!ራስህ ሰፈር የኦነግ ባንዲራ አ,hate
1484604792475373573,አፄ ምኒልክ በአድዋ ጦርነት ላይ የተዋጉበት ጎራዴ ከአሜሪካ ወደ ኢትዮጵያ ተመለሰ። በወቅቱ ከጎራዴው ጋር ተዘርፎ የነበረው የእንጨት መስቀልም እንዲሁ ተመልሷል።,normal
1484611059302518790,የዘረኝነት መምህር ተማሪውን ዘረኛ ሲለው ከመስማት በላይ ሚያዝናና ነገር ምን አለ። ጭንቅላታቸው ውስጥ በረሮዎች የሚራቡ ሰዎች ሌሎች ያለ ላይ ጉድፍ ለማሳየት ሲሯሯጡ ሳይ ደሞ ግርምቴ,offensive
1484613263698665481,@USER የቁጥር ቁማራቸውን እያውቅን ሁላ ይሁን አገር መምራት አለብን ስላላችሁ ሞክሩት ብለን 3 ዓመት አየናቸው:: ስግብግብ እና አልጠግብ ባይ ካለፈው 27 ዓመት ምንም ያልተማሩ ሰገጤዎች ናቸው!!,hate
1484617792141897728,@USER ማን ነው የለው? ???? 1 . ቅቤው 2 . አሻግሬ 3 . አያልቅበት 4 . ሙሴ 5 . ተኩላው 6 . እስስት 7 . አስመሳይ 8 . ይሁዳ 9 . እግዜር በምድር 10 . ሕጻኑ,hate
1484619336522383362,@USER አይ ብልግናዎች ሰውዬው አልቻለም ለም ሪዛይን አያረግም የቄሮ መሪ አዳነችን በመሪነት አስቀምጦ ሰላም ማለት አይከብድም,hate
1484619432345452547,ጀግና ሰራዊታችን ወደ ፊት እየገሰገሰ ይገኛል የሰላም ድርድር በማለት በፋሽስት አብይ ተስፋ አልነበረንም አሁንም የለንም ጉዞ ይቀጥላል የአገው ህዝብ ተፈጥሯዊ መብቱ ለማስከበር የጀመ,hate
1484621503333339138,አንዳችን የአንዳችንን የቆዬ ጠባሳውን እየፈለግን መቧጠጥ ዳግም እንዲቆስል መሻት ልዩነትን እንጅ አንድነትን አያመጣም። #በጎ በጎውን እናስብ!!,normal
