tweet_id,tweet,score
1654205222401581059,@USER ማነው አመት እሱ አረመኔው?,3
1503436013695291403,@USER @USER @USER @USER @USER @USER አብረን ነበርን አሁን ግን ትግራይን ጋ መሆን ሳይሆን ስማችው ማሰመተ አንፈልግም,8
1653473435085881350,ሰበር ዜና: - በጎንደር ግንባር ነብሮቹ የሻለቃ መኳንንት እስትንፋሶች አጅሬ ጃናሞራና ዳባት ላይ በወሎ ግንባር ደግሞ በምሬ ወዳጆ የሚመራው የምስራቅ አማራ ፋኖ ነበልባሎች ቆቦ ላ,6
1548747481789472772,@USER @USER በየሱስ ስም እንዴት ጨካኝ ናት ባክሽ? የኢትዮጵያ ደህንነቶች እንኳን ምክንያት አግኝተዉ ሳይሆን ለምን አየሽኝ ብለዉ የሚራገጡ አይደሉም እንዴ? ያሳፍራልልልል,4
1635389923737092097,@USER @USER ይቅርታ አድርግልኝና አሁን ህዝባችንን የሚያሰቃይ የሚያፈናቅል የሚያስር ሲፈልግም የሚገል በኑሮ ዉድነት የሚያሰቃይን መንግስት በፈለገዉ መንገድ ራሱ ይወጣዉ,7
1549082787579400192,@USER @USER ለንግግርህ ለከት ቢኖረው መልካም ነው። ለምን በህዝብ በጀት እንደፈለግን አልፈነጨንም ነው? እምነትን ሽፋን አድርጋችሁ ሙስሊም ዘረፋችሁት። ገና ምን,5
1512842680832774147,@USER @USER @USER እናንተ ቁማችሁ ሃገር የምታፈርሱት ምኑም ስላልገባችሁ ነው። ደደብነትን በአደባባይ ማሳዬት የአብይ ዘመን መገለጫ,9
1523778513819512833,ሰላም ነው! ችግር የለም,0
1605667967298985985,@USER አንተም ከነዚህ ቆሻሾች የተለየህ አይደለህም:: በጥቂት ሌቦች መላውን ሕዝብ መመሰል አትችልም:: የአንተ ቄስ ሲታመም ታቦት ሰርቆ ውጭ አገር ሄዶ ይታከማል አንተ,6
1492388868389281794,@USER ዱቄት ተቀብታ እንጂ ያው ናት።,1
1512126412613996550,የወያኔው ቀንድ ዶክተር ቴድሮስ አድሃኖም ቢሎቹ ለውሳኔ በሚቀርቡበት ቀን ቀደም ብለው ሴኔተር Chris Van Hollenን ቀጠሮ ይዞ ነበር ጥቂት ኢትዮጵያውያን ሴናተሩን ቀድመው በማ,7
1488079214200999941,@USER አቤት እግዚኦ፣እስክንድር አንድ ነገር ሲጽፍ፣የቀድሞ የኢሕአዴግ የአሁን ብልፅግና ተከፋይ ካድሬዎች ልክ እንደ አበደ ውሻ ያክለፈልፋችሁሃል።,7
1588966341461311489,@USER ያንተ እምነትም ሃሳብም ዋጋ ቢስ ነው አንተ ስልጣንም አይሰጥህም እንደ ውሻ እየጮክ ብቻ ትኖራለህ ከሞትክ ቆየህ,4
1498904499443929093,ብፁዕ አቡነ #መርቆሪዮስ የኢትዮጲያ ኦርቶክስ ተዋህዶ ቤተክርስቲያን ሊቀ ጳጳስ ታመው ሆስፒል እንደሚገኙ ሰምተናል። #የEACC እና #UnityForEthiopia አባላት በሙሉ ሁሉን ቻ,0
1520882786407649280,@USER አልነግርኩሽም ወይ ባጥር ተንጠልጥዬ ወያኔ ውሽማ እንጂ ባል አይሆንም ብዬ,8
1514608932756484108,??ፋኖ ከራያ ቆቦ ዉጡ እየተባልን ነውእንሞታለን እንጂ አንወጣም ቪድዮ ይዘናል ህዝቡ ከፋኖ ጎን ግልብጥ ብሎ ወጧል . via @USER,8
1508923601801650185,መለፍለፍ አያስፈልግም ለነጻነት የሚደረገውን ትግል በሁሉም መንገድ እንደግፍ እናግዝ አብይ አህመድን መቃብሩ የተማሰ ልጡ የተራሰ ነው::#Oromo #Tigray,8
1653799349216837633,እነዚህ ሦሰት ፖርቲዎች በአማራ ከልል የዜጎቾ ግድያ ግድ ሣይሰጣቸው ሰለ ፅንፈኛው ትጥቅ መፍታት መግለጫ ያወጣሉ መጀመሪያ ሰለ አቶ ግርማ የሸጥላ ግድያ አውግዙ ፍትህ ጠይቁለት ማፈሪያ,9
1653616729157779457,ትዝብት። ልብ በሉ። በሃይማኖት ሽፋን ደም ለማፋሰስ ሴራ። ትኩረት ይደረግበት።,7
1657667616771588097,@USER ይሄን አሸባሪ ሚዲያ አሁንም እንቃወማለን ይዘጋል ዳይ ወደ ካርቶን ሸከማቹ,8
1500318693691207681,@USER ደምህ ኦነግ አይደል፣እብድም በለን፣ሌላም በለን፣እናንተ አስምዲስ አበባን አትውጡአትም።ፍቅር የሌላችሁ ከሀዲወች,9
1499459227953373193,@USER መመለስ ባይገባም መመለሴ ለሌላው ትምህርት ስለሚሆን ሀይለ መለኮት ሳህለስላሴ ይባላሉ,0
1630786017023197184,@USER ምኒልክን የአንድ ብሄር ለማድረግ የሚጥሩት ነጻነት ምን እንደሆን የማያውቁ ነጻ አውጭ ነን ባይ የብሄር ፖለቲከኞች ናቸው::ምኒልክ ያስቀሩትን የጎሳ ግጭትለማስጀመር,6
1658542084889153536,ኦነግ ሸኔ ይአማራን ደም እንደጠጣ አይኖርም #TikTok,10
1489504519885139971,@USER @USER የለም እንደዚህ ጠላት ጠላት ነው?? ግን ትናንት የግብፅ ነበርኩ እኔም??,0
1485122066768703490,አማራ፣ኦሮሞ፣ትግሬ፣ጉራጌ፣ወላይታ፣ጋሞ እንዲሁም ለሎችን ም የሆነዉ በፊላጎታችን ወይም በእናት በአባቶቻችን ምርጫ አይደለም። ታድያ ሳንመርጥ በሆነዉ ለምን እንኮነን፣ለምንስ ጥፋተኛ,2
1646946795509915667,ደግሞ ስለ ጎንደር ምን ልትቀላምድ ነው @USER Cc @USER @USER,3
1649128952110149649,@USER ትግራይ አንድ ነው። አንተ ከፋፋይ ዲቃላ ወዲ ሸርሙጣ። ተጎረም።,5
1541897256273678336,Such apps could help በአደጋ ወይም ጥቃት ጊዜ ስልካችሁን ስታንቀጠቅጡት ያላችሁበትን ቦታ ቀድሞ ለተሞላው ሰው መልዕክት ይልካል። ይህንና መሰል አፕሊኬሽኖችን ስለመጠቀም እ,0
1483608459224309761,@USER ተመልከችው ላሊበላ ልሙጡ ባንዲራ አገር ማርያም ቤተክርስቲያን አለ ደደብ,5
1639901478583238657,ለዚህ ነዋ። ማፈሪያዎች።,4
1543350704558878720,@USER በለው! ያ ኬኒያዊ እሷን ኮት አድርጎ ቲዊቱን ማየቴ ከዚያ ድርግም አድጋኛለች,3
1498357565327085578,@USER @USER በግርድፉ ከመተቸትህ በፊት አዘጋጁ የባህልና ስፖርት ሚንስትሩ ማን እንደሆኑ መረዳት ይቅደምህ። ለዘላቂ ሰላም አካታችነትን ታሳቢ በማድረግ ከ,4
1500963414545473536,@USER @USER @USER ልመልሰው እንዴ የፃፍኩትን? ?? ዲኑ ነች ያስጠፋችኝ ??,0
1487283540601577473,ይህን መርዛም ተላላኪ ባንዳ መርዙን እንዲተፋ ማድረግ ይገባል። @USER @USER @USER @USER @USER,6
1482790735481090049,@USER ሚያናድደው ከገባው ዲያስፖራ ማህበረሰብ አብዛኛው የአማራ ተወላጅ ነው አይኑ እያየ በወገኑ ላይ መጨከኑ ይገርማል አብይ ከህወሓት የሚብስ አረመኔ ነው ግን አይነቁም,9
1657765349897453575,@USER የናት ውለታዋን ባወሳ እወዳለሁ ደግነቷ ብዙ መሆኑን አውቃለሁ ወላጅ እናት እኮ ፍፁም በመነፈሷ ልጇን ትወዳለች አብልጣ ከራሷ (ብዙነሽ በቀለ),0
1558189459950166017,የፈረንሳይ እና የፈረንሳይ ባቡሮችን እጠላለሁ የፈረንሳይ እና የፈረንሳይ ባቡሮችን እጠላለሁ የፈረንሳይ እና የፈረንሳይ ባቡሮችን እጠላለሁ የፈረንሳይ እና የፈረንሳይ ባቡሮችን እጠላለሁ,4
1551308530363383810,@USER አስሮ ማስራብ እሱ ነበር አውሬ በሁለት እግሩ የሚሄድ ሰው እማይፈራ አውሬ,5
1638213385354395648,አዲስ አበባ በጎ ስራዎቿ ድንበር ተሻግረው ዓለም አቀፍ ዕውቅና አግኝተው አሸልመዋታል ፤ አፍሪካውያንም ሊማሩበት አብነት አድርገውታል!,0
1570701716521381888,@USER @USER ነውረኛ ነህ ምናልባት ባንተ ቀየ ወንድም እህቱን ይደፍር ይሆናል ትግራዋይ ግን እምነትም ሃይማኖትም ፈሪሃ እግዚአብሄርም ስላለው ነውርን አያደርግም ::ውሸትህን ገደብ አበጅለት::,6
1515350541563531267,#BurkinaFaso #Chad #Mail #Guinea #Sudan #Niger #GuineaBissau . ባለፈው 18 ወራት በተለያየ ምክንያቶች መንግስት ግልበጣ ያስተናገዱ ሀገራ,5
1515901261828272129,@USER ምን ችግር አለው ቅዱስ ላሊበላ ብለህ ብትጠራ ነገሩ አይፈረ ድብህም ማን ጋር ውለህ አህያ ጋር የዋለች ጊዴር ፈስ ተስተምራ ትመጣለች አይደል ትረቱ,4
1482422595718979592,@USER @USER @USER @USER ከህውሃት ጋር ልታደርጉ ሽር ጉድ የህውሃት የጦር ወንጀለኞች በቁጥጥር ስር ሳይውሉና የአማ,8
1519565296126013440,ጠ/ሚ ዐቢይ ለፊቼ ጨምበላላ በዓል የእንኳን አደረሳችሁ መልዕክት አስተላለፉ,0
1502573930489520130,#ቪዲዮውን አይተው አማራ ላይ ጣታቸውን የቀሰሩ ሰዎች ፈጻሚዎች አማራ እንዳልሆኑ ሲያቁ የት ገቡ? #መርጦ አልቃሽ ሁላ።እስኪ ሰሞኑን ብቻ ስለተገደሉት እና ስለተፈናቀሉት የአማራ ተወላ,8
1489484521674268673,ባህላዊ ዳኝነት የሚፈፀምበትን የሸንጎ ሥርዓት መጠበቅ ለኅብረተሰቡ ሠላምና አንድነት ፋይዳዉ የጎላ እንደሆነ ምሁራን ገለጹ,0
1546361724860829696,የዶ/ር አብይን የመጀመሪው የአረንጓዴ አሻራ ደወል ከሰሙበት ማግስት ከልብ በመነሳት ይህንኑ የመስለ ጀግንነትበጋቤላ ክልል በዲማ ወረዳ የጆሩ ነዋሪ ድንቁ አርሶ አደር አቶ ዲዱሞ ኡፒየ,0
1550363149592821760,@USER እኔ ላንተ ጤንነት ተሳቅቄ ??,2
1655351956490051586,@USER ቂቂቂቂ የእናተ በስሜት አለመመራት የአማራ ሴቶች ቦርኮ ሆነው አሮጌ ቡቱቶ ለብሰው ዲቃላ በዲቃላ ሆነው ተፈናቅለው ስትመለከቱ ዝም ማለት ሳታውቁ ልክ እንደ,9
1615260118555459584,@USER አርሶ አደሩን እናደራጀው ትራክተር እንድገዛ እናድርገው በዚያ ይረስ ልጆቹ ሹፌር ይሁኑ ይህ ሲሆን ፍልሰት ይቀራል ታሪክም ይቀየራል፡፡,0
1541668613597405184,@USER @USER ይሄ ምን ይላል አንብቢልና?,1
1502396690317418503,@USER ይሄን ቪድዮ ከየው በኃለ ለአማራ ክልል የለኝ ክብር ሙሉ ለሙሉ ወሮዶብኛል ይሄ ጀግንናት አይደለም!!,8
1655658831974739968,ዘር ማጥፋት ከዚህ ሌላ ትርጉም አለው እንዴ ? #AmharaGenocide,7
1589158034856505344,@USER እንዳንተ አይነቱ ቱልቱላ ተወግዶ ማየት ምኞታችን ነው።,4
1519902020857122817,የመጨረሻው ክፉ የሃይማኖት ግጭት ቅስቀሳነው! የህወሓት የድሮም እቅድ ነው!በጎንደር እሳት ሊለኩሱ የተነሱትን እጅጉን እናወግዛለን! #UnityForEthiopia ሰላም ለአገራችን ህዝብ በሙሉ!,5
1482923981820866566,#በትግራይ ህዝብ ላይ እየተካየደ ያለው ራብ እንደ ጦር መሳሪያ የመጠቀም ወንጀል የአለም ማሕበረሰብ አፋጣኝ እርምጃ ሳይወስድ ዝምታ መምረጡ በትግራይ ህዝብ ላይ የከፍ የዘር ማጥፋት ወ,6
1606577534761566209,ጨፍጫፊውን ኦነግ ሸኔን ከአማራ ጋር አዳብሎ ስሙ የሚያጠለሸው ዘረኛው ገዢ፥ በስንቅና በትጥቅ የረዳውን የጫካውን አውሬ ነፃ በማደረግ፥ በማንነቱ የሚገደለውን አማራ በመወንጀል የዘር ጭፍጨፋውን ይሁንታ ሰጥቷል።,9
1625239414698831877,ጋዜጠኛ 1 ብዙ ጊዜ ጥያቄዋን የምትጨርሰው በእውነት ይችላል? ጋዜጠኛ 2 ብዙ ጊዜ ጥያቄውን የሚጨርሰው ምናልባት ማለት ይቻላል? እንደኔ እነኝህን ጋዜጠኞች የታዘ,1
1657132701475016706,@USER አይ ጅል አሮጊት ወሬ ብታጭ ተራ ወሬ ወደ ፓለቲካ ዘንድሮ እንደዚሁ ታብዳላችሁ እንጂ የሀገር እድገትአታቆሙ !,9
1515734424595402760,@USER ሰይጠናዊ አስተሳስብን አጥብቀን እንቃወማለን እኛ ኢትዮጵያዊያን ነን በመርዘኛ አስተሳሰብህ በጭንቃላት ካንሠሪክ ትጠፋለህ የትዉልድ ነቀርሳ የሰዉ ልጅ የሰይጣን ተላላክ ነክ !,4
1643888892482035712,@USER @USER አብሮ ወደ ኤርትራ በረሃ ያዘግም።????,1
1520478001011560448,@USER የሻዕቢያ ተላላኪ በመሆን ኣገር ማስደፈር,9
1518077127542906880,ሞትን አሸናፊ አንድ አምላክ ለጥያቄያችን ሁሉ መልስ የዓለም ቤዛ የሁሉም አዳኝ ሰይጣንን አሸንፎ ክርስቶስ ተንስአ ከሙታን መልካም የፋሲካ በዓል በመላው ዓለም ለሚኖሩ ኢትዮጵያውያን,0
1517717108431458304,ለመላው ኢትዮጵያን እንኳን ለስቅለት በዓል በሰላም አደረሰን፡፡ ትንሳኤያችንም እሩቅ ዓይደለም,0
1514742596110671873,እስኪ አንዳንዴ ቆም እያልን ራሳችንን እየጠየቅን መልስ ብናገኝ | ሪፖርተር Ethiopian Reporter Amharic,2
1546886425131491330,ወሎ ዬትኛዉንም ቋንቋ ይናገር አንድ ሕዝብ ነዉ። የኦሮሞ ሕዝብ አካል ነዉ። በሴራና በተንኮል ከሰሜን በቦንብ ከደቡብ በካባድ መሳሪያ በኦሮሚያ ደግሞ መንግስት ባደራጃቸዉ ጋቻና ስርና,6
1487715292226727936,@USER አህያ ነሽ አንቺ ይሄን በሰላም እንድትፅፊ እየሞተልሽ ያለው ፋኖ ነው የከብት ልጅ,5
1489483315778306050,@USER የብልጽግና ባለስልጣናት የሚሰሩትን ስራ አየሁ። አንድ ብር እንኳን እኮ ለዚህ ቦታ አይድቡለትም። ብአዴን ሆዳም ነው የምንለው በምክኒያት ነው።,9
1513816459251785732,ሚያዝያ 4፣ 2014 @USER የዲጂታል ጉዞውን ከፍ ለማድረግ የመደበኛ ባለገመድ ኢንተርኔት አገልግሎትን ከሚያቀርቡ ድርጅቶች ጋር ተፈራርሟል፡፡ ተህቦ ንጉሴ,0
1545454907058176000,የፓርላማው ውሎ በህዝብ ይጠበቅ የነበረውን የአብይን የመጨረሻ ውሳኔ በአሳፋሪ መልኩ ያስረዳ ነበር - ዜናው ከአዲስ . via @USER,7
1483181826592194565,@USER @USER ሀገራችን ሌሎች ሀገሮች የደረሱበት መድረስ ያቃታት እንደ ውሻ ላበላው ጅራቱን በሚቆላ የመንጋ ስብስብ ምክንያት ነው! እጅግ ያሳፍራል!,8
1652407258473541632,ኤርትራውያን የተገነጠሉትና 17 አመት የተዋጉት የእናንተ የደንቆሮ ፖለቲካ እና ሁሉም የኔ መንደር ማንነት ይላበስ በማለታቹህ መስሎን,9
1555009993996394496,እኔ ግን ጠላቶቻችሁን ውደዱ፤ የሚረግሙአችሁን መርቁ፤ ለሚጠሉአችሁ በጎ አድርጉ፤ ክፉ ለሚያደርጉባችሁና ለሚያሳድዱአችሁ ጸልዩ እላችኋለሁ። የማቴዎስ ወንጌል 5:44 አማ05,0
1570289068776333313,@USER ግምታም ቡሺቲ ሲጀመረ አንተን ደደብ ቅማላም ማን ይከተላል የእግዴ ልጅ,5
1618542382060036100,ያለቅጥ ዝምታ ለበግም አልበጃት አስራ ሁለት ሆና አንድ ነብር ፈጃት Anonymous,5
1490236514848194560,@USER የ9ወር ፅንስ ብሔር ሰጥታችሁ በቢላዋ አውጥታችሁ የምትበሉት እናንተ እንደገና ተመልሳችሁ ልትመክሩን የምትሞክሩት ነገር ደግሞ ይገርማል። አይ ኦሮሙማ/ቄሮ/ኦነግ,7
1645627916418703362,@USER ያው የሰይጣን መልክተኛ አይደል ብለህ አሁን ዛሬ ወረባቦ ላይ አነግ ሰፍሯል በሀራ ወደ ወልድያ ሊሄድ መንገድ ዝጋበት ሱቅ ዝጋበት ቁራሽ አ,10
1546053261475577859,@USER እስቲ ሰዉ መሆንህን እንመርመር፦ 2 እግር+2 እጅ+2 ጅሮ +2 አይን+ 1 አፍ + 1 አፍንጫ + 1 እራስ አለህን? ብርግጥ በ ምግባርና በሃይምሮ ሰዉ አደለህም፣,4
1658226761593749505,@USER Abiy gin ጨካኝ ነው እስከ ዛሬ መከልከሉ ይህን እያየ!,6
1515839680645849101,@USER ደደብ የሠራው ፎቶ ሾፕ ነው። ኦሮሞ ትልቅና ጀግና ፣አብነሮት ባህሉ የሆነ ህዝብ ነው በኦሮሞ ስም አካውንት የከፈትክ ወያኔ ወይም ፅንፈኛ አርፈህ ተኛ።,9
1548866080873103360,@USER እንዲሁ ሳያት የዋህ ትሁትና ፈሪሃ እግዚሕአብሔር የሞላት ሴት ሆና ነው የምትታየኝ።ተባረኪ!,0
1520318680546095104,@USER ከዛ . እናንተ እንደቀድሞው ወንበራችሁን ልታስጠብቁ.ዱቄት ሁላ።,9
1519947383668453377,@USER እግዚአብሔር በትሩን በእርኩሶች ላይ ያንሳ ።,5
1591007412382728194,@USER የአህያ ሆድ ደመናማ ቀን ይመስላል,4
1520094436230930433,@USER እና ራሱን እና ህዝቡን ለመከላከል የሚሰለጥነውን እና የሚደራጀውን አማራ ፅንፈኛ ስትሉ የሰነበታችሁት በግላጭ ዳግም ልታስወርሩን እና ልታስጨፈጭፉን ነበራ?,9
1553829416295333889,ከተገነጣጠሉ ሰላሳ ዓመት በኃላ የቀድሞ ዩጎዝላቭ ግዛቶች ዳግም ጦርነት ሊገጥሙ ነው ተባለ የኢትዮጵያኑ ጁንታዎችም ኦሮሞማ አና ወያኔ መቼም ቢሆን መግጠማቸው አይቀሬ ነው War a,5
1650510372678561792,@USER @USER የደንቆሮ መልሶ መላልሶ ሆኖ እንጂ ይህ ጥያቄ ጋዘጠኞቹ ተጠይቀው አጥጋቢ መልስ ስጥተውበታል,4
1521151079035150337,@USER @USER ተነቃ እኮ በቃ ፎቶ ሾፕ ማነህ ጁንታው ወይንም የእሱና ግብፅ ተላላኪ ሌላ ሞክር ጆንያ።,5
1514876547802537984,@USER አማራው ተከቦ ድረሱልን እያለ ነው፣የሱፌ የአማራ ተማሪዎች በ ት/ሚንስትር ሴራ ሳያልፉ ቀርተዎል ፣የ አማራ ህዝብ እየተደራጀ ነው ፣ወደፊት ብቻ።አንተ ፔለቲካውን ተወውና ፄምህን በሰላም ፁም።,10
1656537409662726152,@USER አይ የሆዳም ነገር አንተን የሚያስወግድ ይጥፋ,6
1655960103366057984,ጥሩውን ለኦሮሚያ ብልፅግና መጥፎው ነገር ሲፈፀም በኦነግ ሸኔ እየተሳበበ እሰከ መቼ ይኖራል ?? ሽኔ አንድ ወረዳ ነፃ ሳያወጣ እንዴት ከወለጋ እሰከ አዋሽ እና ባሌ ሊኖር ይችላል??,9
1479677298446065664,@USER አሸባሪ ተብለው በተወካዮች ምክርቤት የተሰየሙት ግለሰቦች አሸባሪ እንደሆኑ መፈታታቸው አስገርሞኛልም አበሳጭቶኛልም! አሁን አሸባሪው ማን ነው፤ የተወካዮች ምክር ቤት ወይስ ህውሓት?,9
1520423991730712579,@USER አስመሳይ። ነገ ደግሞ ሽሹ ትላቸውና ከዚያ መሳደብ ትጀምራለህ ። ያንተን መጨረሻ ማየት ይናፍቀኛል።,4
1488728875429502978,@USER ምን እየተካሄደ እንደሆነ ያስጨንቃል::ያሁሉ ጁንታን እንደዱቄት እንበትናለን የተባለለት ሞራል የት ገባ? ለነገሩ በአፈር እንዳዉስ አሉ አይባሉም :: ሸኔ ስ,7
1617071057739059202,ድካም ባያንገላታኝ ኖሮ አምቡላንስ የተዘጋጀበትን ሰርግ አልቀርም ነበር??,0
1559925949092622336,@USER @USER አንች አለሽ አደል በውሸት ድግሪ የአብይ አህመድ እና ቀድሞም የህዋሃት የጭን ገረድ ።ሆዳም ።እመኝኝ የአማራ ወጣት ፍኖ የብአዴንን ካድ,7
1608527373892476938,የወለኔ ብሄረሰብ ከጉራጌ የተለየ ታሪካዊ አመጣጥ፣ቋንቋ፣ባህልና ወግ ያለዉ፣ሰፊ ተያያዥነትባለዉ መልካዓ ምድር በአንድነት የሚኖርብሄረሰብ ነዉ።ህገመንግስታዊ እና ህዝባዊ ድጋፍያለውየወለ,0
1485204615046078467,@USER ፍኖ ምን የማይሉት ነገር ኣለ ብለህ ነው፡ ተኣምረኞች ናቸው? በሃይላንድ ይማርካሉ፡ ኣማራ እንዲህ ነው ጉራ ብቻ። ቀላል ጥያቄ ለጉረኛው፡ እንዴ ቆጠርከው ጥይቱን? ባሩድ ይህን ያህል ቀላል ነው እንዴ?,9
1486283507886297088,ሁሉ እንደ አፋር ቢሆን ህወሓት እሄኔ ተቀብሮ ነበር ። ባንዳ እና ሆዳም ካድሬ እንድሁም ሊወደስ ባይ ጀግና ነኝ ባይ ቀረርቶና ሽለላ ብቻ ። ኢትዮጵያ በአካባቢውና በግለሰብ የተፈጠረች,9
1515991489498783748,@USER ምን አገባህ ሁለት ግራ እግር ሸፋፋ ከናንተ በላይ ጠላት ሊኖረን አይችልም ከሃዲዎች ባንዳዎች ማፈሪያዎች ወራዶች የልጅ ልጆቻችሁ የሚፍሩበትን ታሪክ ነው የሰራችሁት ቱ,8
1653990586876317696,@USER ጅል ስለሆነ እኮ ነዉ። የሚያሳዝነው እሱና አሱን የመሰሉ ጅሎች መብዛታቸው ነዉ። ስለ ለፈለፈ ያወቀ ፖለቲከኛ የሆነ ይመስለዋል።,5
1625742714208649216,@USER ምን ኣሳበደው ጥላቻም ልክ ኣለው እኔ የምለው ጉራጌን ሰርቶ እዳይኖር በጥላቻ እዲቀበር የሚሰሩውት ቂጥ ላይሽ ሆነው የሚኖሩውት ብዙው ናቸው ይሄ እብድ ግን,7
1512592386186166275,ጨካኝ የሚባለው ጓድ ሊቀመንበር እንኳን ስለዜጎቹ ግድ ሰጥቶት የደረሰው አሳዝኖት ይናገራል። የዛሬው ተረኛ ባላየ ባልሰማ አራት ኪሎ ሰላም ከሆነ ሁሉ ሰላም ብሎ ስለአበባ ቅጠላ ቅጠል,7
1600220594204647424,የህዝብ ፍላጎት ከባለስልጣናት ሴራና ከፖርቲ ፍላጎት በላይ ነው። የጉራጌ ክልል ህዝብ ጭቆናና ኢ-ፍትሀዊነት ፈቀዶ አያውቅም! ማከላአዊ ብለህ ባመጣኸው ዘመናዊ ባርነት ታጥሮ የሚኖር,7
1585874159137353728,እግዚአብሔርን መፍራት ክፋትን ይጠላል፤ ትዕቢትንና እብሪትን ክፉንም መንገድ ጠማማውንም አፍ እጠላለሁ። Proverb 8:13,0
1624504860665122824,ሶዶ ወረዳ የታሰረው አቶ ጃፋር ተማም ፍርድ ቤት በዋስ እንዲወጣ ቢፈቅድም የፍርድ ቤቱ ትዕዛዝ ሊፈፀም አልቻለም! ይሄ የፍትህ ስርዓቱ ዘዋሪ የፖለቲካ አመራሩ እንደሆነ ትልቅ ማሳየ ነ,9
1524162932526895105,የአማራ ብልፅግና አመራሮች የትግል ታሪክ የሌላቸው፣ ከየትም የተለቃቀሙ፣ ለነዋይ ሲሉ የተሰገሰጉ፣ ትርፍ አንጀትና የማይጠቅሙ ናቸው - ብ/ጄ ተፈራ ማሞ/1,8
1604903558632984576,@USER @USER ይህን ግም ዘላን ካቲውን ብሎ የሚጥል አይድል?? ከኦህዴዶች በላይ ኦህዴድ ልሁን ብሏል:: Disgusting ??,8
1618505742142832643,ኢትዮጵያዊ ጠረን ያለው የፖለቲካ ምህዳር እስካልተፈጠረ ድረስ ህዝቡ በጎሰኞች ፖለቲካ መታመሱ አይቀርም የሌቦችና የሴረኞች መደበቂያ ጎሳቼው ነው። ስለዚህ ቋንቋን ተገን አድርጎ የተመሰ,6
1640969724908412928,@USER ጨለምተኞች እንዲህ ብለው እኝኝኝ አገር እንደሚመራ ሁኑ። እንደ መንደር ጎረምሳ ተራ ብሽሽቅ የት ያደርሳል? ሁሌ ጥፋታችሁን የምታላክኩበት አካል መፈለግ አይደክማችሁም?,7
1563251907241869312,@USER አንተ ደም መጣጭ ውሻ ጅብ እቤትህ እሳት ይግባብህ,5
1630105038579281921,@USER @USER አስተሳሰበ ዱኩማንና የባዶ ዕብሪት ጎተራ በመሆንህ የሚትለው ሁሉ ባዶ ጉራና የትምክህት መገለጫ እንጂ ዕውነታውን አያመለክትም,4
1656484117259640839,??የሚገርመኝ #ከአድዋ ጦርነት እስከ ዛሬ ለኛ ጠላትነታቸው ግልፅ የሆነ ከጠላቶቻችን ጀርባ ሆነው ሀገራችንን #ኢትዮጵያን ሲያደሙና ህዝባችንን ለመከራና #ለዕልቂት ሲዳርጉ የነበሩ,9
1579362222278848513,@USER @USER @USER እሄ ከንቱ የሰካራም ደብተራ ስላቅ በቃ ለመደብን አይደልም? የድህነትን ሚጽተር በሁልቱም እጅህ አንቀህ ይዘሃል። አይበቃህም ወይ ወጣት ልዩ ፍቅር?,5
1523415853550628865,በጎንደርና በክልሉ የተፈፀመውን ግፍ ለመካድ ብቻ ሳይሆን ሟቹን ገዳይ ለማድረግ የሚዲያ ሴራዎችን ስናይ፣ የታሪክ መፅሐፍት ቤተ ክርስቲያን አፄዎችን አካሄድ በመከተል የፈፀሙት ተመሳሳይ ሴራ መሆኑን ከማንም የተሰወረ አይደለም,7
1615599895989334016,@USER ወጣት ስመኘው ከተገደለ በኋላ አስክሬኑን እንዳይወስዱ መከልከላቸውንም ቤተሰቦቹ ገልፀዋል። በመጨረሻም አስክሬኑ ቤት ሳይገባ በዚያው በመቀበሩ ማዘናቸውን ተናግረዋል።,3
1606351600192294938,@USER @USER @USER @USER @USER አንድ አማራ በአማሮች የተመሠረተ ነው በግለሰብ የተቋቋመ አደለም!!,3
1498555342027956230,@USER @USER መንግስት ለማለት ይከብዳል፣ ያው ህገመንግስቱ መንግስት ስላላቸው እንጂ። የደንቆሮ፣የሆዳም፣የዘረኛ፣የአግላይ፣የስግብግብ፣ የገጠር አራዳ ስብስብ ነው።,9
1520326933912985601,@USER አይ ትግሬ፤ እንደ ትግሬ ነቀዝ፤ ምቀኛ አሲዳም፤ ሌባ ህዝብ የለም፤ ይህ ንግግር ፋኖ ትግሬን የገለጸበት መንገድ ነው፤ ፋኖ ሙስሊም ነው፤ ፋኖ ክርስቲያን ነው፤,10
1485882423216852994,አሁንም@USER የባለስልጣኖች የግል እስረኛ እንደሆነ ነው አንባገነኖች መጣፍያውሳያጥራችሁ ፍቱት,5
1606402275278192642,@USER አንተ! ማንን ነው እንዲህ ጉንጭህን ሞልተህ ምትገስፀው? በፆም ወራት የበሬ ሀሞት ጠጥተህ እንጂ ፍልቅልቄ እስኪ አድቅቅልኝ አስርብልኝ ስትለው የነበረን ጣኦትክን በጥ,3
1620661417010659330,@USER አህያ ባለ ብዙ ጥቅም እንሰሳ ነው ስም አታጥፋ!,2
1521147332259196930,በዛሬው እለትም ታላቁን የኢድ ሰላት ለማከናወን ህዝበ ሙስሊሙ በተሰባሰበበት ወቅት እኩይ ሴራቸውን ለመተግበር የታሪካዊ ጠላቶቻችን እና የዉስጥ ባንዳዎች የጥፋት እቅድ በሰላም ወዳዱ,4
