tweet_id,anno1,anno2,gold_label,tweet
1388938798097223682,hate,offensive,offensive, @AbiyAhmedAli እግዚአብሔር ድፍት ይድርግህ:: አንተ እባብ ከሀዲ ኢትዮጵያ እንዳንተ አይነት ደደብ መሪ ይዛ ተዋርዳ አታውቅም ለነገሩ ይበላት::
1321472521309425676,normal,hate,normal,ይሄን ያህል መሬት አስመልሰናል የሚል የወሬ ሽንገላ ልታቀርቡ ነው ወይስ ወረራውን የመሩና ያስፈፀሙትን በሕግ እንዲጠየቁ ታደርጋላችሁ? ጠያቂ የለብንም በሚል ድፍረት ካልሆነ በቀር አን
1338510834625097734,offensive,offensive,offensive, @NatnaelMekonne7 የት አባቱ ይደርሳል ይሄ የድንጋይ ዘመን ፋራ:: ብሎክ በማድረግ ማሳፈር ነው:: መልስ አያስፈልግም!
1461892126447448065,hate,hate,hate, ከዛሬ ጀምሮ እስከ ሰኞ ባሉት ቀናት ሊፈፀም የታቀደ የወያኔ ሴራ - አርትስ ምልከታ @Arts Tv World via @YouTube
1377809628625534977,offensive,hate,hate, @AMMAONLINE2 በሜንጫ ተጨፍጭፈው እንደቆሻሻ በጅምላ የተቀበሩት ሕፃናት ከናንተ የተሻለ ኖረው ሙተዋል። የናንተን ስም የአማራ ሕዝብ ከነመለስና ከነሽመልስ እኩል ሲረግም ይኖራል።
1410293880600379399,hate,hate,hate, ምን ጥያቄ አለው! ባንዳ ምኑ ይወደዳል?
1328413514998947841,normal,normal,normal, መደራደርን መፍቀድም መከልከልም የሚችል ለናት አገሩ መሥዋትነት እየከፈለ ያለው የኢትዮጵያ ሠራዊትና ሠራዊት ብቻ መሆን አለበት መጠየቅም መለመንም ያለበተ ሞት የማይገባው የሞተውና ሕየ
1323731286721236993,hate,hate,offensive, @daniel_berhane አንተ የሸርሙጣ ልጅ ጠብቅ አንተም አብይም ዋጋችሁን ታኛላችሁ
1405967843699666945,hate,hate,hate, ይህ አንዱ ነብሰ በላ የኢትዮጵያ ወታደር በሲኖትራክ ሲጨፈለቅ የተባበረ፣ ታስሮ ሲቃጠል የተደሰተ፣ትጥቅ ፈቶ በባዶ እግሩ ሲጓዝ ጀብድ የተሰማው አውሬ ነው።
1402439976890028036,offensive,hate,offensive, @IamFilmona @JimInhofe ፈረንጁ አገኘሁ ተሻገር እኮንነው ከመጣው ሁሉ እንደእስስት እየተቀያየረ ይኖራል ።
1333354570962120704,normal,normal,normal,በኢትዮጲያ ባለፉት ሁለት ዓመታት ውስጥ 113 ደም አፋሳሽ ግጭቶች መከሰታቸውን ጠቅላይ ሚኒስትር ዶክተር አብይ ተናገሩ፡፡ለህዝብ ተወካዮች ምክር ቤት አባላት ማብራሪያ በመስጠት ላይ የ
1331653916111593474,normal,normal,normal, @dires_alla @Rahminahh የሚያወፍረውን እገዛለው ብዬ የሚያከሣው ገዝቼ የሚገርመው እኮ 1ሣምንት ከጠጣሁኝ በኋላ ነው ያነበብኩት??
1318018613207568385,hate,hate,hate, @EllamellaMg አምላኬን እፈራለሁ። የእኔ ልጆች ከኮሌጅ በአረመኔ አልተሰረቁም። አዛውንት አባቴ ታርዶ እናቴ አትቀብሪም አልተባለችም። አራስ እህቴ ከነጨቅላዋ አልታረደችም።
1419776881927331846,offensive,offensive,hate, @lidyabekele3 @danzila_1 አትጨቅጭቂን ተጠርተሻል የድርሻሽን ተወጪ tplf ን ሄዶ ለማጥፋት።ደነዝ ፉከራ በሌላው ሰው የደም ዋጋ አይነፋም፣ ግቢ ልብ ካለሽ
1419804883436376069,hate,offensive,offensive,@MeBinyam @martinplaut ችግሩ ይሄ ነው?? እናንተ የምታስቡት በልካቹህ በሰፉላቹህ በዛ የዘረኝነት የምቀኝነት የቅናትና ጠባብነት ጭንቅላታቹህ ነው! ስለዚህ አንመጣጠንም! ሂድ ቢጤህን ፈልግ/ጊ!
1396866616768483333,hate,normal,hate,የአሜሪካ መንግሥት የወሰደውን የዲፕሎማሲ እርምጃ ተገቢነት ያመኑ ሰዎችን ባንዳ፣ የእናት ጡት ነካሽ እያሉ መዝለፍ ተጀምሯል። እነዚህ ሰዎች ለ7 ወራት ጦርነቱን ከፊት እየመሩ ሀገሪቱን ወደ አዘቅት ሲገፏት ከርመዋል።
1404907611816923140,offensive,offensive,offensive, @d7a4fcf7b93e49a @Tseday @AbiyAhmedAli ኣንተ ጅል። የልጅህ ፎቶ ፕሮፋይልህ ኣድርገህ እዚህ ኣትለፋደድ። ከምትሳደብ ስለ ልጆች መብት ትንሽ ገለጥ ኣድርግ።
1461532850713464836,hate,hate,hate, @DrSolomonB አሼሼ ገዳሜው የቱ ጋነው? የሚዋጋው እየተዋጋ የሚሰራው አየሰራ የሚያርሰው ይረስ የሚቀድሰውም ይቀድስ ሆዳችንን ለመሙላት ባለመቻላችን አይደል እንዴ እንእንቶኔ በእርዳታ ስም እንጋልባችሁ የሚሉት?
1461519063784509445,offensive,hate,hate, @NuNuYee98 @AD_esta @WagShumZeRaya @Gfasil ጥንብ አህያ የምርኮኛ ልጅልጅ፣ 27 አመት የተንከባለልሽውን ረሳሽው እንዴ። ፊን ፊኔን ከተማ ማን አረጋት? መፅሀፍ
1420508638976880642,hate,offensive,offensive, @Edgar_Diass በደረትዎ ላይ ያ ምንድን ነው? ይህን ያህል መጥፎ የሆነው ለምንድን ነው? በልብዎ ውስጥ ቀዳዳ በመቆፈር ሰይጣን ነው ፡፡ ሁሉም ሰው ይጠቁማል እና ይስቃል። አንጨነቅም ፡፡ ሃሃሃሃ
1379479314765340682,normal,normal,normal, ሁለተኛውን ጉዳይ ማውጣት . በሁለቱም በኩል ለመጠቀም ከፈለጉስ?
1332059739870687232,normal,normal,normal, ለክፍለ-ገዢው ይሰራሉ ውቸና ጊላፈስአ ንችቻኖላፕ እሱ ብቻውን አልነበረም ኩርበነ ኛደጓ ሱእየ
1337695098067410944,normal,hate,normal, ለሀገር እና ለሰው መጥፎ የሚመኝ ቀድሞ ይጠፋል።
1400544895534698496,normal,normal,normal, @Alaroosi871 ኢጆሌ ባሌ! የኢትዮጵያ ልጅ! @Alaroosi871
1326273011041898498,hate,normal,normal, አንድ የሞተ የህወሃት ባለስልጣን እስኪ ንገሩኝ? እስካሁን የሚረግፈው በ2ቱም ወገን ምስኪኑ ህዝብ ነው:: የሺዎችን ንፁሃን ህይወት ገብረን መጨረሻ እነዛን አረመኔዎች ለእስር ለመዳረግ
1322905416846725121,hate,hate,hate,@USER ቢያንስ ወያኔ በዚ ግዜ የትግራይ ህዝብ በፍቃዱ መርጦ መንግስት ያደረገው ድርጅት ነው። ብልጽግናና ሻእቢያ ምርጫና ዲሞክራሲ የማያውቃቸው ህገ-ወጥ ብዱንና የቀጠናው አሸባሪ ናቸው።
1327039430532739073,offensive,offensive,offensive,@USER You are a silly bastard! ያባትህ ልጅ ወራዳ! ከሸርሙጣ ተወልደህ ታድያ ስድ መሆንክ ምን ይገርማል?
1350725294966116353,hate,hate,hate, ጊዜ ሰጠኝ ብለህ ፊን ፊን አትበል ፣ እኛም በሰዓቱ እንዲህ አርጎን ነበር። ጁንታው!
1312671421643005953,offensive,normal,normal, ሳምንት አልፎታል አንዱ ይሄን ሲል ከሰማሁት . እያከኩ ገነትን ከመቀላወጥ ፤ እያሽካኩ ገሃነም መግባቱ ይሻላል ?? እንደ ጅል እያሳቀኝ ነው እስካሁን
1431721032180711426,hate,hate,hate,አማረኛ መናገር አማራ አያረግም! ይህ የትግራይ ፋሽስት ነት ማለቴ ናቲ ተብየው ነው
1317109585304522752,normal,normal,normal,@Mike_antso የኢትዮጵታ ችግር የፖለቲከኞች ጥቅመኛነት ነው እንጂ ታሪክ የማጣት አይደለም። ኣሳዛኙ ነገር የሚበዛው የኢትዮጵያ ታሪክ ለባለቤቱ ነው እንግዳ ግን አለም በሙሉ የሚያ
1442962905834557445,hate,hate,hate, Tplf በሰይጣን የተሰራ ይቅር የማይል ይቅርታንም የማያቅ ይቅርም ማይባል የሰይጣን ልጅ ነው ።ሰግብግብ እኔ ልብላ ብቻ የሚል ጉርሻን የማያቅአረመኔ ነው።
1342535860760227841,offensive,hate,hate, @hrcoethio አንድ ወገን መስረት ያደረገ ሪፖርት እየተቀባበላቹ በማውጣት ምትቀይሩት ነገር የለም። ብልግናቹ ለከት የለውም ።ተመሳሳይ በደል በተጋሩ ላይ መድረሱን ሪፖርት ተደርጓ
1455034831855923204,hate,hate,hate, #ህወሃት_የጥንብ_እርኩስ_ና ደግሞም #ጅምላ_መጨፍጨፍም ናት #በመቀጠልም_ህወሃት_ሞኝ_ናት_እንዳወራጅ_ወንዝ_አንድመስመር_ይዘ ትሄዳለች ታድያ
1358815910971211777,normal,hate,hate,ትግሬዋቹ አልገባቸውም አንጂ ቀንደኛ ጠላታቸው አራሱ አምጠው የወለዱት ኦነግ ነው! ይህን ፈልቅቆ ለማስረዳት ይከብዳል ! ጆሮ ያለው ይጠርጥረው! @USER
1354158997792690176,hate,hate,hate, የኢትዮ ፖለቲካ ልብ አውልቅ ድግግሞሽ 1 . ጩኸትን መቀማት! ወጣቶች መሬት ላራሹ ሲሉ አስረህ አሳደህ ገድለህ ትጨርስና መሬት ላራሹ ታውጃለህ! የመሬት ወረራ የተቃወሙን ወንጅለህ
1355029176424820736,normal,normal,normal,@GTWTW_Now @Menilikism @wolde_yodit የኢዴፓው አቶ ልደቱ ፓርቲያቸው ከሚያስፈልገው 10000 የድጋፍ ፊርማ በላይ 14000 ብናስገባም ምርጫ ቦርድ በህገወጥ መንገድ
1425602242829340679,offensive,hate,hate, @ProfKindeya @reda_getachew ይህንስ መች ነዉ ያልከዉ አንተ አስመሳይ ሾካካ አዉንማ ተነቃባቾ በዉሸት መኖራቾ የኢትዮጵያ ሕዝብ ጆሮ ጥጥ ነዉ እቼ የዉሸት ፕሮፊሰር ታወ
1344006305229451269,normal,offensive,normal,@habeshalol አጨብጫቢዎቹ ግን እዝጎ ነው ፉከራ አያስፈልግም ሲልም ጨብጨብ ነው ??
1369148346758279169,normal,hate,normal,በብሄር ያልተደራጀ ፓርቲ አለንዴ? «በብሄር መደራጀቱን» የማመንና ያለማመን ጥያቄ እንጂኮ ሁሉም ብሄርተኛ ነው! #ኢትዮጵያ ዊ #ብሄርተኝነት አንድ ዓይነት ባህል፣ ቋንቋ፣ እምነትና የ
1374932783928373248,normal,normal,normal, @GizawTeamir እጥፍ ድርብ ተሰፋ ያለሽ ታምር ግዛው እንደተወደድሽ ኑሪልኝ አሁንም ወደፊትም አደንቅሻለሁ
1415075541321924609,normal,normal,normal, @ruhama_m_belay ትክክል ነሽ።በዚህ ጊዜ መከፋፈልና ታፔላ መለጣጠፍ አያስፈልግም።አንድ ሆነን ህልውናችን ማስጠበቅ አለብን ሌሎች የሚለጣጥፉልን ታፔላ ይበቃናል።
1449893540650274816,hate,hate,hate, ኣዲሳባ እንደማትመጡ ሰይጣንም ሚካኤልም ያውቃሉ በሌላው ነገር ላይ ብታስቡበት ኣይሻልም?
1354665151442661379,normal,normal,normal, @ZemenuYA ሟች ከመሞቱ በፊት እንዲህ ብሎ ነበር! ደህና እደሩ።
1445959254658191368,normal,normal,normal, ክብርት ወ/ሮ ዳግማዊት ሞገስ የኢፌዴሪ የትራንስፖርትና ሎጀስቲክስ ሚኒስቴር ሚኒስትር ሆነው በመሾማቸው የተሰማንን ታላቅ ደስታ እንገልጻለን። መልካም የሥራ ዘመን እንዲሆንላቸው እንመ
1377698591356108806,hate,hate,hate, #AmharaGenocdie በአማራ ሕዝብ ላይ በፈጸሙት ጭፍጨፋ ዐቢይ አሕመድ እና ሽመልስ አብዲሳ በሕግ እንዲጠየቁ የሚጠይቅ የተቃውሞ ሰልፍ በመላው አማራ መደረግ አለበት።
1331316902845669376,offensive,normal,offensive, @reda_getachew እራሱ ዛሬ ጠዋት ያየናትን ቀምሶ እንደማያወራ በምን እርግጠኛ መሆን ይቻላል???
1390022699322384389,normal,normal,normal,ፍኖተ አዕምሮ የሚል ወሳኝ መፅሐፍ አላቸው:: ፍኖተ አዕምሮ ካሳ ብሎ 4ኛ ልጅ ማድረግም ይቻላል
1354025983658094592,offensive,normal,normal, @Abyssinia047 ጭራሽ የውስጠ ሰላም እቅድ ማጣራት ጀመርክ?
1339338547304677379,offensive,offensive,offensive, @VsAster @Le_m1o @AbiyAhmedAli ይህንን አስተያየት ለወያኔ ሰጥተሽ ነበር? ስልጣኑን ይልቀቅ ስትዪ ወያኔ ይያዝ? አንቺ የሚያቃጥልሽ ህዝብ ሞተ ብለሽ ሳይሆን ጁንታው
1451008124932984832,hate,normal,hate, @gebrowold ጥፋቱ ህዝቡ ጋር እኮ ነው . ወንጀለኛን በውስጡ ሸሽጎ ተመታው :ተደበደብኩ ቢል ማን ይሰማዋል ። እንደዜጋ ንጹሃን በመሞታቸው እናዝናለን ነገርግን መፍረስ ያለ
1328248466330554369,hate,hate,hate, የአማራ ሙህራን መማክርት ትህነግን በዓለም አቀፍ ደረጃ ሽብርተኛ ተብሎ እንድፈረጅ አቋም መያዙ ብዙም አልወደድኩትም። ምክንያቱም ይህ ድርጅት ከዓለም ከምድረ-ገፅ  ስሙ እንዳይነሳ መጥፋት ይኖርበታል ብየ ስለማምን ነወ።
1321780773364633603,normal,normal,normal,@Mike_antso ጅምሩ አይከፋም። ሰላም ማስከበር አቃተው ወይም አልፈለገም እንጂ። በወያኔ ግን እንዳንታለል።
1397644286867525634,normal,normal,offensive, እንግዳሰው ሀብቴቴዲ ከፖሊስ ጋ እስከ ሽጉጥ የደረሰ ፀብ
1357875322369286144,offensive,offensive,offensive, @GTWTW_Now የፈለገ ቢያነብ እንኩዋን የተነቀሰው የጥላቻ ንግሳቱን ማጥፋት ስለማይችል በሌላ መንገድ መርዙን መርጨቱ ስለማይቀር አንብቡ ብለህ ባትደክም ይሻልሃል ያደቆነ ሰይጣን ሳ
1462997243049488389,hate,hate,hate, @eyerusalem_emi @Abelpoly ???? ልብ ውልቅ ላደረጉን ካድሬዎች ወ ጠላቶች
1401019147639787520,offensive,offensive,offensive, @umiyeeeee ባለጌ የሰዉን በጎ ስራ ማናናቅ በትችትና በሰድብ ይወጣዋል መዝረፍ ና ማጭበርበር በመግደል ትግሰት እህቴ መቼ ነዉ ወደ ራስሽ ሰራ በጎ ስራ የምታስተዋውቂን
1336042654254194688,hate,normal,normal, የአማራ ክልል መንግስት በቤኒሻንጉል ጉምዝ ክልል ስለሚደርሰው ጭፍጨፋ ዘግይተውም ቢሆን አይናቸውን እየገለጡ ነው። ፌደራል መንግስትም ወያኔ የሚል ሰበቡን አቁሞ ፍትህ ይሰፍን ዘንድ ግ
1345417791067848704,normal,unsure,normal, @dagmawit_abebe @TheGAReport @RasEthiopia19 @wolde_yodit @Tesafari @heyab_ የሱዳን ሽቶ ነው የምንለው እሱን:: ከማይረባ ሽቶ ፍሊት ይሻላል ??
1314147097944432645,offensive,hate,hate, @EthioReporter ህወሃት 4ኪሎ መቀመጥ ሲያምራቹ #ቂሊንጦ እንዳትገኙ ምንከሳቹ እኛዉ የኢትዮጵያ ህዝብ ነን ሰላማችንን አትበጥብጡን
1342331098563538944,normal,normal,normal, @heyab_ ከማልከራከርባቸው ነባራዊ ሁኔታዎች 1ዱ ነው፡፡ የመቻቻል ተምሳሌት ሌላው ነው፡፡ የሥራ ባልደረባዬ ወሎ ኣስቀያሚ ፈልገህ ነው ምታገኘው እንዳለ፡ ከሚሴ ስደርስ፡ ውነት
1369742545576660994,hate,hate,hate,@USER @USER የሰራችሁት ልቦናችሁ ጠንቅቆ ያውቀዋል።የእግዚአብሔር ታላቅነት በዚህ ውጊያ አይተናል።ከአብይ ወይም የኤርትራ ሰራዊት አደለም ህወኃት የተዋጋው ከእግዚአብሔር ነው።
1320356697886453762,normal,normal,normal, @wolde_yodit የሆነ ሰው አያት ናቸው እና አፌን ከፍቼ ነው የሰማሁት ???
1336687913820708864,normal,hate,hate,በኛ ሰፍር #ቄስ ማለት #ፍርፋሪ ሰብሳቢ ተብሎ ይታወቃል። ሰፋሪዎች መንዜዎች ቡዳዎች ቆማጣዎች Their History shows!!!
1393239909058715651,offensive,hate,offensive,ስዩም ተሾመ እና ናትናኤል መኮንን በልጅነታቸው ያመለጣቸው ክትባት መኖሩ ተረጋግጧል!
1373372182928166912,offensive,offensive,offensive,@Alula_Solomon @ChrisCoons አሉላ ለፍርድ ትቀርባታለህ እመነኝ ወይም ኢትዮጵያን አትረግጥም ጠዋትና ማታ ኢትዮጵያን ሰድበህ ለትግሬ ህዝብ ጠላት እያበዛህለት አስገደልከው አፍህ እንኳን ይረፍ ተው?
1441524561183326210,offensive,hate,offensive, @Hiwot4life @tklebrhanw በጣም የሚገርም ነገር ነው ፡ ደንቆሮ ነህ ወይስ እውር ፡ ታንክና መድፍ አስረክቦ እግሬ አውጪኝ ሩቻ እየፈረጠጡ ፉከራ ምን ይበጃል TDF ወደ
1396558704154234880,offensive,offensive,offensive, @DesyBerhe @AbiyAhmedAli ደንቆሮ እንዳልልህ ስድብ ነው ዝም ብልህም ደንቆሮ ስለሆንኩኝ ነው ስለማልሰማ ትላለህ ከዚህ ሁሉ ገልቱ ብልህ ምን ማለት እንደሆነ ስለማታ
1356295815208312834,normal,normal,normal,ማንም ኢትዬጵያዊ ማንም ትግራዋይ በፖለቲካ አመለካከቱ ብቻ በደል እንዲደርስበት አልፈልግም እንደዛውም ደግሞ ማንም ኢትዮጵያዊ ለጊዜው ብሎ ከጠላት ጋር ሲያብር ያሳፍራል!
1343568222554120192,normal,normal,normal, @tsinatkeab የጎሣ ፖለቲካዉ ሁሌም አንዳንድ የጨበጣ ገብረኪዳን ደስታ በግምባር ቀደምትነት ካላሰለፈ አይሰምርም የሚል የቆየ አሰራር ነበር፤ ከ2018 ወዲህ ጨዋታዉ እስኪቀየር
1447285205325254663,hate,normal,hate, @DerejeGerefa #ትክክል ነው ዛሬ ከሰአት ቡሀላ የሀገራችን ደጀን የሆነ መከላከያ ሀይላችንና ህዝባዊ ጦሩ ወራሪውን ሀይል አይቀጡ ቅጣት እየቀጡት ነው #ድሉ ቅርብ ነው ክብር ለጀግኖቻችን??
1314394598127566848,hate,hate,hate, @AbiyAhmedAli እና ህዝብን ቀስ እያረጋችሁ ልትጠብሱት መፈለግ ጅልነት ነው። የውልህ ህፃኑ የጦንቋይ ልጅ ያንተው ኣመራር ኣብቅቷል ታሪኽህን ኣበላሸህ። መጀመሪያ እውነት መስሎን
1455367946541285377,hate,hate,hate, አሁንም በዚህ አካሄድ ከቀጠለ ወያኔ አዲሳባ ገብታ በወልድያ በቆቦ በደሴና ኮምቦልቻ እንዳረገችው አለ የተባለን የአማራ ልሂቅ መጨፍጨፏ አይቀርም። ከሷ የተረፈውን ደግሞ ኦነግ እንዳሻው
1392876428270596108,offensive,offensive,offensive, @abdumoh041 @AbiyAhmedAli ሂድና ስገድለት ለዚ ውሻ ሰባኪ መሪ መባል ራሱ ማይገባው በሽተኛ ራስ ወዳድ መጥፎ ሰው። የሱ ውሾች አብራቹት ትቀበራላቹ ወራዶች
1325342442468601857,offensive,hate,offensive,@USER @USER መክሸፍት እንደ ጋዜጠኛ! ትኩረት ለመሳብ Nobel Peace Prize ምናምን?? ብዙ ወያኔን የሚጠሉ ሰዎች አሉ ቲፎዞ ስታበዛ ደጋፊ መስለሀቸው ጉዳት እንዳያደርሱብህ??
1418745872259682314,hate,hate,hate,የህወሓት ብቸኛ ጥፋቱ እዉነተኛ ክፉነታችሁ ተናግሮ እንድንአድግ ኣላረገንም እንጂ ጊዜደጉ የትግራይ የምንጊዜም ጠላቶች መሆናቹን በተግባር ኣሁን አይተናል። ሰው ና አውሬ አንድ ሆነው
1357645696950816768,hate,normal,normal, በልጅነታችን ሰው ሊበላብህ ነው ቶሎ ብላ እየተባልን አድገን ነው እኮ እንደዚ ምቀኛ የሆነው??
1377320461005119491,normal,normal,normal,የምዕራብ ወለጋው ጭፍጨፋ ፎቶ ይህን ይመስላል።
1315401427443884032,normal,normal,normal, የሀገሬ ልጅ! መጪው ጊዜ አስጨናቂ ነው። በአማራ ክልል፣ በትግራይ ክልል እና በDW ድምፂ ወያኔ TV የሚታየው የአንበጣ መንጋ አስፈሪ ነው። እንኳንስ በስፍራው ለሚኖረው በቴሌቪዥ
1378419810304978951,unsure,normal,normal,በደህና በሚሞቱበት ጊዜ እነሱ በጣም አስፈሪ ናቸው . ሙሻ . ! ግሪክ የ Honma-san ጆሮ ፣ የተበላሸ ፣ ፈረስ እና ሎተስ ነው .
1438274869653815298,normal,normal,normal, ከዚ የፖለቲካ ና የጦርነት ዜና ወጥተን ስለ እድገትና ስለ ሰላም እምናወራበት አዲስ ዘመን አድርግልን
1360995534513799170,offensive,hate,hate, @awolallo አንተ አሳፋሪ ፍጡር « የክርስትያን አንገትን በሜንጫ ቁረጡ» በአደባባይ ትዕዛዝ ሲያስተላልፍ የነበረ አውሬ እንደሆነ ልብህ ያቀዋል፡፡ ለነገሩ ልብ የለህም፡፡ በጎጠኝነት መርዝ የተለከፍክ
1351606966951555074,normal,normal,normal, @Tigraway_Ethiop @AbebeAbebayehu እግዚአብሔር ለሙሴ ህይወትና ሞት በረከትና መርገምን በፊትህ አኑሬያለው አንተና ዘርህ በህይወት ትኖሩ ዘንድ ህይወትን ምረጥ አለ
1332841532685230081,hate,hate,hate, @addisabawit Never ever . ባንዳን ችለን በኖን እንዲህ መከራ እንይ::የአማራ ትግል ህውሀትን በመቅበር ይጀመራል እንጂ አያልቅም! መታገስ ፈሪነት አይድለም!
1354475379126390793,normal,normal,normal,የትህነግ ሰዎች የኤርትራን ጉዳይ የሚያነሱት ከህወሓት ሲባረሩ ነው።ስዬ አብርሃ እና ገብሩ አስራት ማሳያ/ምስክር ናቸው @USER : የ #Eritrea/ን ጉዳይ
1395052977682014210,hate,offensive,normal, ፖለቲካ ላይ በጣም ስታረጅ እና ግራ ሲገባህ የሚወራው እንዲህ ነው። በውስጥ እና በውጪ የሚወራ ይምታታብሀል
1355665869217484800,normal,normal,normal, @Fasiledesfasil @wolde_yes እኔ ጥያቄውን ያቀረብኩት ለሌሎቻችን ያልታየ ልደቱን የመርህ ሰው የሚያሰኘው ላንተ የታየ ነገር ካለ በቁም ነገር ለመማር ነው። ለመሆኑ የ97
1332340277797933056,hate,hate,hate, @Brinnium ስግብግቡ ጁንታ በሁሉም ዘንድ የተጠላ ነዉ።እንኳን ደስ ያለህ።
1339960014509903873,normal,normal,normal, @Tesafari አስሰን አስሰን አፋላጉን ብለን ምነው ሸንጎ ልንሰይም ነበር እኮ እንኳን በሰለም መጡ
1324023714485293057,normal,hate,normal, በህወኃት ውስጥ ባለ ቡድን በሀገር መከላከያ ሰራዊት ላይ የተፈጸመው ጥቃት አሳፈሪ ተግባር ነው አቶ አወል አርባ - -
1404499753124220929,normal,hate,normal,@USER ግብር እከፍላለዉ! ከዛም እኩል ተጠቃሚ የሚያደርገኝን ፓርቲ እመርጣለዉ። ከዉስጥህ የትህነግ መንፈስ አልወጣም? ቶሎም አይወጣም።
1427395712589967360,normal,normal,normal,@USER @USER ሁሉም ጎጠኛ ነው፣ ጎጠኛ መሆንም ብሄርተኛ መሆንም ሁሉም ጎጂ ሊሆን አይችልም።
1454637147592531968,hate,offensive,hate,የሊጥ ሌባ መጣ ብላችሁ የበረገጋችሁ ጥቂት የደሴ ነዋሪዎች ማፈሪያዎች??
1413600726409007108,hate,offensive,hate, @bezu58918751 @Alula_Solomon ፈሳም ኣማራ ምናባ አገባህ ያ እንጨብጣታለን ያለ ሽማግሌውስ የት ደረሰ
1386108883563810816,offensive,offensive,offensive,@USER እውነትሽን ነው እኔ እኮ ኬፕታውን መስሎኛል . ጅል
1424483472144543750,hate,normal,hate, @ddpU7sK7ApjZvxn @AbiyAhmedAli የወንጀለኛች ህግ ትቀርባላቹ የአለም ህግ እኮ አለ እና በቲውተር እና ብፌስቡክ ጉራ ሳይሆን በተግባር ያ ሁሉ ደም የፈሰሰው ትግራይ ው
1320048690359316480,normal,normal,normal,Actually አሁን ላይ የምወዳት እንጅ የምኮራባት ሀገር የለኝም እኔ #ኢትዮጵያ ??
1415394602912206849,hate,hate,hate,እኔ እኮ ግርም የሚለኝ የሰውን ሞት እየተመኙ . ፃድቅ ፃድቅ የሚጫወቱት አሽቃባጮች ! እባካቹ ሰገጦች አሁንም ከ ፉክክር ውጡ ምስኪኑን አታስበሉት! ድቄም አገር ወዳድ ቱልቱላ! #የጉድ_ሀገር #Ethiopia ??
1414057541869395973,unsure,unsure,normal, ማሾሃፍ መልክ ይታያል ይአ ይአ ይአ ምለደይአ እኔ ጓደኛዬ ነበር ላአ ድቅእ ራረበየ
1329002067101429760,offensive,hate,hate, @HussenMuhye ሁሴኖ፣ አይደለም።?? እንደደብረፂ ቢሆን በእርግጠኝነት ጉድ ሆነን ነበር። ዐቢይ እንደያዙ እንደለዘዙ ብሎ ሊያስቀጥላቸው ነበር። ጌቾ ምላሱና መንፈሱ፣ አቦይና ቤተሰቡ ናቸው ትልቅ ባለውለታችን።
1401901396941811713,normal,normal,normal, ሱዳን አየር መንገዷ ዳግም ሊያንሰራራ በሚችልባቸው ስራዎች ዙሪያ ከሉፍታንዛ ጋር እየተነጋገረች ነው ሱዳን አየር መንገዷ ዳግም ሊያንሰራራ በሚችልባቸው ስራዎች ዙሪያ ከጀርመኑ አየር
1411517163450638337,offensive,offensive,offensive, @HayatUm81669910 @awolallo አላህ ጀሀር ባለበት እስር ፀጥ ያርገው ይሙት
1354757431692316680,offensive,hate,offensive, ጠ/ሚ ዶ/ር አብይ አህመድ ከቤተሰቦቼ ጭቅጭቅ ስለገላገልከኝ አመሰግናለሁ።ሟርተኞች ግን ልብ ይስጣችሁ። @TewodrosMasres3 @aa_prosperity @AbiyAhmedAli
1313205885758582784,hate,hate,hate,የአማራ ህዝብ እኮ ያለመንግስት 30ዓመት ሊሞላው ነው!አማራበያለበት ቤተመቅደስ እንደገባ ውሻ እየተሳደደ እስካሁን አለ 306ቀን ሙሉ ተማሪዎች ታግተው አንድ እርሳስ የጠፋበት ያልመሰ
1414637901967544323,offensive,normal,offensive, ኮረም እና አላማጣ በትግራይ መከላከያ ሰራዊት ተያዙ ፡፡ አሁን ደግሞ ???? አቶ አገኘሁ ተሻገር የራሱን ሕይወት ያጠፋሉ ፡፡ #Tigrayisprevailing @AgegnehuT @AbiyAhmedAli #Ethiopia
1342549022565871618,normal,normal,normal, @Bezque1 ግዕዝ መማር በጣም ነው ምፈልገው እባክሽ pdf or software ካለሽ አጋሪኝ
1335986322142531590,offensive,offensive,offensive,@EthioLiberty @befeqe ይሄ ጀዝባ ተላላኪ:: እድሜ ልኩን ውሽማ ለገዛለት ሁሉ ሲካድም ኖረ::
1326874315942400003,hate,hate,hate, @AbiyAhmedAli ለወያኔ እና መሰል ከሃዲዎች መቀጣጫ በህገመንግስቱ ውስጥ በአደባባይ ስቅላት ፍርድ እንዲሰጥ ሃሳብ እንዲቀርብ ይደረግልን። የማንም ነሆለል እየተነሳ ለእኔ የማ
1329392904071241730,normal,normal,normal,ሰበር ዜና #የመከላክያ ሰራዊት ባደረገው ትግል በወቅሮ ማርያም ቤተክርስትያን ዉስጥ መሽገው የነበሩ የትህነግ/ህወሃት አልሞ ተኳሾች ግማሾቹ ሲሸሹ ሌሎቹ እጃችው ሰተው ከቤተክርስ
1428534911846260737,normal,normal,normal, @HaqEnq @GTWTW_Now @SaronSaricho ሀሳብሽን አግኝቻለሁ ግን የአእምሮ ማጣት ችግር ላለባቸው ሰዎች አይቀልለድ
1335488796243226624,hate,unsure,normal,@USER ትግራይን ለመውጋትና ትግራይን ለማጥፋት
